transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
h.gán-da-ri-ya,achE,gandāriya,gandariya,1,gandāriya,noun,h.gán-da-ra,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">gán</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",,
h.kán-du,achE,kanti,gandu,3,,noun,h.kán-ti,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">kán</font>-<font color=""#9b0000"">du</font></qt>",,
GIŠ.kán-na-ak-du-iš,achE,,gannaakduis~,,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">kán</font>-na-<font color=""#690000"">ak</font>-<font color=""#9b0000"">du</font>-iš</qt>",,
[k]án-ni-ra,nE,kan-SG,gannira,,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">kán</font>-<font color=""#c30000"">ni</font>-<font color=""#690000"">ra</font></qt>",,
kán-su-qa.ra-mi-ya.hu-ut-ti-ra,achE,kančuka-ramya-make-SG,gansuqaramiyahuuttira,,,noun,kán-su-qa+ra-mi-ya.hu-ut-ti-ra,Sg.,3rd Anim.,"<qt><font color=""#690000"">kán</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">ka<small>4</small></font>.<font color=""#690000"">ra</font>-mi-<font color=""#9b0000"">ya</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
kán-su-qa,achE,kančuka,gansuqa,2,kančuka,noun,"kán-su-uk-qa, kán-su-qa.hu-ut-ti-ip, kán-su-qa.ra-mi-ya.hu-ut-ti-ra, kán-su-qa.ra-mi-ya.hu-ut-ti-ip",,,"<qt><font color=""#690000"">kán</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
kán-su-uk-qa,achE,kančuka,gansuukqa,,kančuka,noun,kán-su-qa,,,"<qt><font color=""#690000"">kán</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
kán-su-qa.hu-ut-ti-ip,achE,kančuka-make-PL,gansuqahuuttiip,,,noun,kán-su-qa+hu-ut-ti-ip,Pl.,3rd Anim.,"<qt><font color=""#690000"">kán</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">ka<small>4</small></font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
kán-su-qa.ra-mi-ya.hu-ut-ti-ip,achE,kančuka-ramya-make-PL,gansuqaramiyahuuttiip,,,noun,kán-su-qa+ra-mi-ya.hu-ut-ti-ip,Pl.,3rd Anim.,"<qt><font color=""#690000"">kán</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">ka<small>4</small></font>.<font color=""#690000"">ra</font>-mi-<font color=""#9b0000"">ya</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
h.kán-ti,achE,kanti,ganti,25,,noun,h.kán-du,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">kán</font>-<font color=""#690000"">ti</font></qt>",,
kán-ti-ra,achE,kanti-SG,gantira,8,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">kán</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
GIŠ.gán-za-ba,achE,ganzapā,ganzaba,1,ganzapā,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">gán</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ba</font></qt>",,
gán-za-ba-ra,achE,ganzabara,ganzabara,1,ganzabara,noun,,,,"<qt><font color=""#690000"">gán</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font></qt>",,
gán-za-bar-ra,achE,ganzabara,ganzabarra,16,ganzabara,noun,"qa-an-za-ba-ra, h.qa-in-za-ba-ra, gán-za-ba-ra, qa-za-bar-ra, hh.gán-da-bar-ra",,,"<qt><font color=""#690000"">gán</font>-<font color=""#690000"">za</font>-<font color=""#de0000"">bar</font>-<font color=""#690000"">ra</font></qt>",,
gán-za-um,achE,ganzam,ganzaum,1,ganzam,noun,qa-in-za-um,,,"<qt><font color=""#690000"">gán</font>-<font color=""#690000"">za</font>-<font color=""#690000"">um</font></qt>",,
gán-za-um.nu-da-nu-iš,achE,ganzam-nidānya-š,ganzaumnudanuis~,2,ganzam-nidānya,noun,,,,"<qt><font color=""#690000"">gán</font>-<font color=""#690000"">za</font>-<font color=""#690000"">um</font>.nu-<font color=""#9b0000"">da</font>-nu-iš</qt>",,
qa-pi-ir-ri,mE,kap-SG,gapiirri,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#de0000"">pi</font>-ir-<font color=""#9b0000"">ri</font></qt>",,
h.qa-pír?-ap?-iš-be,achE,Kapirapi-š-PL,gapirapis~be,,,noun,h.qa-bar-ap-iš,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ap</font>-iš-<font color=""#de0000"">be</font></qt>",,
kap0,nE,kap,gap,1,,noun,hh.kap0.la-iš-da,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font></qt>",,
GIŠ.qa-pi-ya-iš,achE,kafya-š,gapiyais~,,kafya,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ya</font>-iš</qt>",,
h.kap0.nu-iš-gi,achE,treasure-keep-3SG.POSS,gapnuis~gi,6,,noun,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">kap<sub><small>0</small></sub></font>.nu-iš-<font color=""#9b0000"">gi</font></qt>",,
h.kap0.nu-iš-ki,achE,treasure-keep-3SG.POSS,gapnuis~ki,5,,noun,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">kap<sub><small>0</small></sub></font>.nu-iš-<font color=""#690000"">ki</font></qt>",,
kap0.nu-iš-k[i].hu-ut-lak,nE,treasure-keep-3SG.POSS-send-PASS.PTCP,gapnuis~kihuutlak,1,,noun,,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>.nu-iš-<font color=""#690000"">ki</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">lak</font></qt>",,
h.kap0.nu-iš-ki-ib-be,achE,treasure-keep-PL,gapnuis~kiibbe,1,,noun,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">kap<sub><small>0</small></sub></font>.nu-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
kap0.nu-iš-ki-ra,achE,kap-keep-SG,gapnuis~kira,4,,noun,,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>.nu-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ra</font></qt>",,
kap0-pi,"nE, achE",brooch,gappi,4,,noun,"qa-ap-p[i], f.qa-ap-pi-pi",,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#de0000"">pi</font></qt>",,
QA.QA.lg,achE,,gaqa,,,noun,QA,,,"<qt><font color=""#9b0000"">QA</font>.<font color=""#9b0000"">QA</font>.<font color=""#690000"">lg</font></qt>",,
qa-ra-am-ma-ráš,achE,kārahmāra-š,garaammaras~,1,kārahmāra,noun,,,,,,
GIŠ.qa?-qa-su-iš,achE,,gaqasuis~,1,,noun,,,,,,
hh.qa-qa-taš.lg,achE,,gaqatas~,1,,noun,,,,,,
qa?-pu?-ur,achE,medicine?,gapuur,1,,noun,,,,"<qt><font color=""#b40000"">qa</font>-<font color=""#9b0000"">pu</font>-<font color=""#b40000"">ur</font></qt>",,
qa-pu-ut,nE,cup?,gapuut,1,,noun,,,,"<qt><font color=""#b40000"">qa</font>-<font color=""#9b0000"">pu</font>-<font color=""#d50000"">ut</font></qt>",,
qa-ra-áš-ú-me,mE,army.camp-1SG-INANIM.AGR,garaas~ume,4,karāšu,noun,"qa-ráš.lg.ú-mi, [qa]-ra-áš-ú-mi",Sg.,,,,
[qa]-ra-áš-ú-mi,mE,army.camp-1SG-INANIM.AGR,garaas~umi,1,karāšu,noun,"qa-ráš.lg.ú-mi, qa-ra-áš-ú-me",Sg.,,,,
qa-ra-ba-na,achE,kārapāna,garabana,1,kārapāna,noun,,,,,,
d.qa-ra-ba-ši,achE,Xārapašya,garabas~i,2,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,,,
d.qa-ra-ba-ši-[iš],achE,Xārapašya-š,garabas~iis~,1,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,,,
d.qa-ra-ba-ši-ya,achE,Xārapašya,garabas~iya,6,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,,,
h.qa-ra-ba-ti-iš,achE,kārapati-š,garabatiis~,1,kārapati,noun,qa-ra-bat-ti-iš,,,,,
qa-ra-bat-ti-iš,achE,kārapati-š,garabattiis~,8,kārapati,noun,,,,,,
hu-ut-ti-be,nE,make-PL,huuttibe,,,noun,hu-ut-ti,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#de0000"">be</font></qt>",,
qa-ra-ma-ra.hu-ut-ti-ra,achE,kārahmāra-make-SG,garamarahuuttira,1,,noun,qa-ra-ma-ra+hu-ut-ti-ra,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ra</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
qa-ra-ma-ráš,achE,kārahmāra-š,garamaras~,8,kārahmāra,noun,qa-ra-ma-ra,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#b40000"">ráš</font></qt>",,
hh.qa-ra-ma-ráš-be,achE,kārahmāra-š-PL,garamaras~be,6,kārahmāra,noun,qa-ra-ma-ráš,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#b40000"">ráš</font>-<font color=""#de0000"">be</font></qt>",,
qa-ra-ma-ra-še,achE,kārahmāra-šai,garamaras~e,1,kārahmāra-šai,noun,qa-ra-ma-ra,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">še</font></qt>",,
d.qa-ra-pi-iš-ši-iš,achE,Xārapašya-š,garapiis~s~iis~,,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">pi</font>-iš-<font color=""#c30000"">ši</font>-iš</qt>",month,
qa-ra-ma-ra,achE,kārahmāra,garamara,2,kārahmāra,noun,"qa-ra-am-ma-ráš, qa-ra-ma-ra.hu-ut-ti-ra",,,,,
hh.qa-ra-ma-ra-be,achE,kārahmāra-PL,garamarabe,1,,noun,qa-ra-ma-ra,Pl.,,,,
d.kar-ba-iz-zí-iš,achE,Xārapašya-š,garbaizziis~,1,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
d.kar-ba-ši,achE,Xārapašya,garbas~i,1,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ši</font></qt>",month,
d.kar-ba-ši-iš,achE,Xārapašya-š,garbas~iis~,3,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ši</font>-iš</qt>",month,
d.kar-ba-ši-ya,achE,Xārapašya,garbas~iya,4,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ya</font></qt>",month,
d.kar-ba-ši-ya-iš,achE,Xārapašya-š,garbas~iyais~,6,xārapašya,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ya</font>-iš</qt>",month,
kar-hal-la,nE,,garhalla,1,,noun,kur-hal-la,Pl.,3rd Anim.,"<qt><font color=""#690000"">kar</font>-<font color=""#9b0000"">hal</font>-la</qt>",,
qa-ráš.lg.ú-mi,"mE, nE",army.camp-1SG-INANIM.AGR,garas~umi,2,qarašu,noun,,Sg.,1st,"<qt><font color=""#b40000"">qa</font>-<font color=""#b40000"">ráš</font>.<font color=""#690000"">lg</font>.<font color=""#9b0000"">ú</font>-mi</qt>",,
qa-ri,achE,kari,gari,1,,noun,qa-ri-ri,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ri</font></qt>",,
GIŠ.kar-ik,nE,karik,garik,6,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">kar</font>-<font color=""#c30000"">ik</font></qt>",,
ha-ni-iš-ri,mE,love-3SG-3SG.AGR,haniis~ri,,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">ni</font>-iš-<font color=""#9b0000"">ri</font></qt>",,
ha?-ni-me,oE,love,hanime,,,noun,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">me</font></qt>",,-me
ha-ni-ni-e,oE,love-2SG.AGR?,haninie,1,,noun,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">ni</font>-<font color=""#c30000"">ni</font>-<font color=""#690000"">e</font></qt>",,
ha-nu,"nE, achE",,hanu,,,noun,,,,"<qt><font color=""#690000"">ha</font>-nu</qt>",,
ha-nu-uk-kur-rum,nE,,hanuukkurrum,1,,noun,,,,"<qt><font color=""#690000"">ha</font>-nu-<font color=""#9b0000"">uk</font>-<font color=""#cd0000"">kur</font>-<font color=""#00ff00"">rum</font></qt>",,
ha-ni-ra,achE,love-SG,hanira,,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">ni</font>-<font color=""#690000"">ra</font></qt>",,
qa-ri-ri,achE,kari-RED,gariri,17,,noun,"qa-ri, kar-li, kar-ri, kur-ri-ri",,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ri</font></qt>",,
kar-li,achE,kari-RED,garli,1,,noun,qa-ri-ri,,,"<qt><font color=""#690000"">kar</font>-li</qt>",,
d.kar-ma-ba-taš,achE,Garmapada-š,garmabatas~,19,garmapada,noun,"d.qa-ir-ma-bad-da, d.qa-ir-ma-ba-taš, d.qa-ma-ba-da-iš, d.kar-ma-ba-da, d.kar-ma-bad-da, d.kar-ma-bat-taš, kur-ma-ba-taš",,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">taš</font></qt>",month,
d.kar-ma-bat-taš,achE,garmapada-š,garmabattas~,25,garmapada,noun,d.kar-ma-ba-taš,Sg.,1st,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#b40000"">ma</font>-<font color=""#de0000"">bat</font>-<font color=""#b40000"">taš</font></qt>",month,
d.kar-ma-bad-da,achE,garmapada,garmabadda,3,garmapada,noun,d.kar-ma-ba-taš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#b40000"">ma</font>-<font color=""#de0000"">bad</font>-<font color=""#9b0000"">da</font></qt>",month,
d.kar-ma-ba-da,achE,garmapada,garmabada,1,garmapada,noun,d.kar-ma-ba-taš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">da</font></qt>",month,
kar-ma-iz-zí-iš,achE,garmačiš,garmaizziis~,3,"garmačiš, garmačiya",noun,kar-ma-zí-iš,,,"<qt><font color=""#690000"">kar</font>-<font color=""#b40000"">ma</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zí</font>-iš</qt>",,
kar-ma-zí-iš,achE,garmačiš,garmaziis~,8,garmačiš,noun,kar-ma-iz-zí-iš,,,"<qt><font color=""#690000"">kar</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">zí</font>-iš</qt>",,
gàr-mu-um,oE,,garmuum,,,noun,,,,"<qt><font color=""#00ff00"">gàr</font>-<font color=""#690000"">mu</font>-<font color=""#690000"">um</font></qt>",,
d.kar-ma-bat-taš-na,achE,Garmapada-š-GEN,garmabattas~na,25,garmapada,noun,d.kar-ma-ba-taš,Sg.,1st,,,
d.kar-pi-ši-ya,achE,,garpis~iya,,,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">kar</font>-<font color=""#de0000"">pi</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ya</font></qt>",,
kar-ri,achE,kari,garri,4,,noun,qa-ri-ri,,,"<qt><font color=""#690000"">kar</font>-<font color=""#9b0000"">ri</font></qt>",,
GIŠ.kar-ru-kur,achE,pomegranate,garrukur,1,,noun,GIŠ.qa-ru-kur,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">kar</font>-<font color=""#b40000"">ru</font>-<font color=""#cd0000"">kur</font></qt>",plant,
kar-su-ip,"nE, achE",karsu-PL,garsuip,5,,noun,hh.kur-su-ib-ba,Pl.,3rd Anim.,"<qt><font color=""#690000"">kar</font>-<font color=""#690000"">su</font>-<font color=""#690000"">ip</font></qt>",,
kar-ru-ip,nE,kar-PL,garruip,,,noun,hh.qa-ir-ru,Pl.,3rd Anim.,"<qt><font color=""#690000"">kar</font>-<font color=""#b40000"">ru</font>-<font color=""#690000"">ip</font></qt>",,
d.qa-ru?-b[a?-š]i?,achE,,garubas~i,,,noun,d.qa-ir-ba-ši-ya-iš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ši</font></qt>",,
GIŠ.qa-ru-kur,achE,pomegranate,garukur,25,,noun,"GIŠ.kar-ru-kur, GIŠ.qa-ru-kur.hh.nu-iš-ki-ip",,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">ru</font>-<font color=""#cd0000"">kur</font></qt>",plant,
GIŠ.qa-ru-kur.hh.nu-iš-ki-ip,achE,pomegranate-keep-PL,garukurnuis~kiip,2,,noun,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">ru</font>-<font color=""#cd0000"">kur</font>.<font color=""#9b0000"">hh</font>.nu-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
h.qa-si-qa,achE,kāϑaka,gasiqa,4,"kāϑaka, kāsaka",noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">si</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
KASKAL.lg.ha-ši-ip,achE,road-check-PL,gaskalhas~iip,1,,noun,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">KASKAL</font>.<font color=""#690000"">lg</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">ši</font>-<font color=""#690000"">ip</font></qt>",,
KASKAL.lg,mE,road,gaskal,30,,noun,,,,"<qt><font color=""#b40000"">KASKAL</font>.<font color=""#690000"">lg</font></qt>",,
KASKAL.lg.ha-ši-ra,achE,road-check-SG,gaskalhas~ira,1,,noun,KASKAL.lg.ha-ši-ip,Sg.,3rd Anim.,"<qt><font color=""#b40000"">KASKAL</font>.<font color=""#690000"">lg</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">ši</font>-<font color=""#690000"">ra</font></qt>",,
KASKAL.lg.tuk-ki-na,achE,road-beat-na,gaskaltukkina,29,,noun,,,,"<qt><font color=""#b40000"">KASKAL</font>.<font color=""#690000"">lg</font>.<font color=""#b40000"">tuk</font>-<font color=""#690000"">ki</font>-na</qt>",,
GIŠ.kas-la,achE,kašla,gasla,33,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">kas</font>-la</qt>",,
GIŠ.kas-li,achE,kašla,gasli,5,,noun,GIŠ.kas-la,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">kas</font>-li</qt>",,
kás-su,nE,horn,gassu,8,,noun,qa-as-su,,,"<qt><font color=""#00ff00"">kás</font>-<font color=""#690000"">su</font></qt>",,
hh.kas-su-ip,achE,horn-PL,gassuip,,,noun,kás-su,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#b40000"">kas</font>-<font color=""#690000"">su</font>-<font color=""#690000"">ip</font></qt>",,
qa-su-qa,nE,kasuka,gasuqa,2,,noun,,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
kás-zí-pan-na,,strike-PL-GEN,gaszipanna,1,,noun,,Pl.,3rd Anim.,"<qt><font color=""#00ff00"">kás</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">pan</font>-na</qt>",,-na
kás-zí-ra,nE,strike-SG,gaszira,2,,noun,,Sg.,3rd Anim.,"<qt><font color=""#00ff00"">kás</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">ra</font></qt>",,
h.qa-šá-an-ra,nE,kašan-SG,gas~aanra,2,,noun,"h.kaš-in-ra, kaš-še-in.KI",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ra</font></qt>",,
qa-šap6-me,achE,kašapme,gas~ap6me,1,,noun,,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#00ff00"">šap<sub><small>6</small></sub></font>-<font color=""#9b0000"">me</font></qt>",,
KAŠ.lg.[h]u-ti-ip,achE,beer-make-PL,gas~hutiip,1,kiš,noun,KAŠ.lg.hu-ut-ti-ip,Pl.,3rd Anim.,"<qt><font color=""#de0000"">KAŠ</font>.<font color=""#690000"">lg</font>.<font color=""#d50000"">hu</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
KAŠ.lg.hu-ti-ra,achE,beer-make-SG,gas~hutira,2,kiš,noun,KAŠ.lg.hu-ut-ti-ra,Sg.,3rd Anim.,"<qt><font color=""#de0000"">KAŠ</font>.<font color=""#690000"">lg</font>.<font color=""#d50000"">hu</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
KAŠ.lg.hu-ut-ti-ip,achE,beer-make-PL,gas~huuttiip,2,kiš,noun,KAŠ.lg+hu-ut-ti-ip,Pl.,3rd Anim.,"<qt><font color=""#de0000"">KAŠ</font>.<font color=""#690000"">lg</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
KAŠ.lg,achE,beer,gas~,35,kiš,noun,"KAŠ.lg.[h]u-ti-ip, KAŠ.lg.hu-ut-ti-ip, KAŠ.lg.hu-ut-ti-ra, h.ki-iš.nu-iš-ki-ip",,,"<qt><font color=""#de0000"">KAŠ</font>.<font color=""#690000"">lg</font></qt>",,
KAŠ.lg.hu-ut-ti-ra,achE,beer-make-SG,gas~huuttira,8,kiš,noun,KAŠ.lg+hu-ut-ti-ra,Sg.,3rd Anim.,"<qt><font color=""#de0000"">KAŠ</font>.<font color=""#690000"">lg</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
qa-ši-ik-ki.ba-ak-ki-ra,achE,kašiki-blow-SG,gas~iikkibaakkira,1,,noun,"kás-su, ba-ak-ki-ra",,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">ši</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ra</font></qt>",,
h.kaš-in-ra,nE,,gas~inra,,,noun,"h.qa-šá-an-ra, kaš-še-in.KI",,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">kaš</font>-in-<font color=""#690000"">ra</font></qt>",,
ka[š?]-pi?-ya-da.kur-ra,achE,,gas~piyadakurra,1,,noun,,,,"<qt><font color=""#de0000"">kaš</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">da</font>.<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font></qt>",,
kaš-tar?-na-ip,achE,,gas~tarnaip,,,noun,,Pl.,3rd Anim.,"<qt><font color=""#de0000"">kaš</font>-<font color=""#c30000"">tar</font>-na-<font color=""#690000"">ip</font></qt>",,
ka-te,oE,throne-3SG.POSS,gate,1,,noun,,Sg.,3rd Anim.,<qt>ka-te</qt>,,
hh.qat-bad-du-qa-ip,achE,Cappadocia-PL,gatbadduqaip,1,katpatuka,noun,h.qat-ba-du-kaš-be,Pl.,3rd Anim.,,,
h.qat-ba-du-kaš-be,achE,Cappadocia-š-PL,gatbadukas~be,7,katpatukaš,noun,"v.qa-at-ba-du-kaš-be, h.qa-at-pu-tuk-kaš-be, hh.qat-bad-du-qa-ip, hh.qat-ba-du-uk-qa-be",Pl.,3rd Anim.,,,
hh.qat-ba-du-uk-qa-be,achE,Cappadocia-PL,gatbaduukqabe,1,katpatuka,noun,h.qat-ba-du-kaš-be,Pl.,3rd Anim.,,,
qa-te,achE,throne-3SG.POSS,gate,5,,noun,"ka-te, GIŠ.qa-at, hh.te-ip.qa-te",Pl.,3rd Anim.,,,
qa-te-en-qa,mE,Katenka,gateenqa,1,,noun,,Pl.,3rd Anim.,,,
h.qa-te,achE,throne-3SG.POSS,gate,1,,noun,"ka-te, GIŠ.qa-at, hh.te-ip.qa-te",Pl.,3rd Anim.,,,
qa-ti-um-ir-ra,nE,,gatiumirra,1,,noun,,,,,,
qa-te-qa,mE,Katenka,gateqa,1,,noun,qa-te-en-qa,Sg.,3rd Anim.,,,
qa-ul,achE,food,gaul,4,,noun,gal,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-ul</qt>",,
