transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
šu-un-ti-na,nE,,s~uuntina,,,adjective,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ti</font>-na</qt>",,
šu-<ut>-ki-me,mE,each.night,s~uutkime,,,adjective,šu-ut-ku-me,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">me</font></qt>",,
šu-ut-ku-me,mE,each.night,s~uutkume,,,adjective,"šu-dè-it, šu-ut-me, šu-ut-ti-me, d.ši-ut-ma-na",,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#d50000"">ut</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">me</font></qt>",,
UD.da,achE,,udda,1,,adjective,"d.na-ra-an-da, d.na-ra-da",,,"<qt><font color=""#d50000"">UD</font>.<font color=""#9b0000"">da</font></qt>",,
UD.ma,nE,day-LOC,udma,,,adjective,,,,"<qt><font color=""#d50000"">UD</font>.<font color=""#b40000"">ma</font></qt>",,
ú-hi-im-ma,mE,limestone-in,uhiimma,,uhummu,adjective,ú-h-um-ma,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#c30000"">hi</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
ú-h-in-ni,mE,limestone-of,uhinni,,,adjective,"ú-hi-im-ma, ú-h-na",,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#d50000"">h</font>-in-<font color=""#c30000"">ni</font></qt>",,
ú-h-in-na,nE,limestone-of,uhinna,,,adjective,ú-hi-in-ni,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#d50000"">h</font>-in-na</qt>",,
ú-h-na,nE,limestone-of,uhna,,,adjective,"ú-h-in-na, ú-hi-im-ma",,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#d50000"">h</font>-na</qt>",,
ú-h-um-ma,nE,limestone-in,uhumma,1,,adjective,ú-hi-im-ma,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",,
uk-ba-še-taš,achE,upasaita-š,ukbas~etas~,1,upasaita,adjective,hu-ba-šá-a-taš,,,"<qt><font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">še</font>-<font color=""#b40000"">taš</font></qt>",,
ú-k[i]-ma-ak,achE,uki,ukimaak,,,adjective,,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#690000"">ki</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,
uk-ku-mi-na,nE,above,ukkumina,1,,adjective,,,,"<qt><font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font>-mi-na</qt>",,
ul-lak,"nE, achE",deliver-PASS.PTCP,ullak,,,adjective,,,,"<qt>ul-<font color=""#b40000"">lak</font></qt>",,-k
d.um-ba-an-na,achE,,umbaanna,,,adjective,d.um-ba-an-in-na,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">um</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font>-na</qt>",,-na
d.um-ba-an-in-na,achE,,umbaaninna,,,adjective,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">um</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font>-in-na</qt>",,-na
d.um-ba-in-na,achE,,umbainna,,,adjective,"d.um-ba-an-in-na, d.um-ba-an-na",,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">um</font>-<font color=""#9b0000"">ba</font>-in-na</qt>",,
um-ba-na,achE,,umbana,,,adjective,h.šil-la-um-ba-na,,,"<qt><font color=""#690000"">um</font>-<font color=""#9b0000"">ba</font>-na</qt>",,
um-man-na,nE,ummânu,ummanna,,ummânu,adjective,,,,"<qt><font color=""#690000"">um</font>-<font color=""#690000"">man</font>-na</qt>",,
u-nu,achE,,unu,,,adjective,u-nu.tur-ri-gi,,,"<qt><font color=""#9b0000"">u</font>-nu</qt>",,
ú-pa-at-ma,mE,clay-in,upaatma,,,adjective,"ú-pa-at-im-ma, ú-pa-at",,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#690000"">pa</font>-<font color=""#690000"">at</font>-<font color=""#b40000"">ma</font></qt>",,-ma
ú-pa-at-im-ma,mE,upat-in,upaatimma,1,,adjective,"ú-pa-at-ma, ú-pa-at",,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#690000"">pa</font>-<font color=""#690000"">at</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,-ma
up-ku-mi-a,mE,sandstone?-INS,upkumia,1,,adjective,"up-ku-me-ya, up-qu-mi-a",,,"<qt><font color=""#690000"">up</font>-<font color=""#d50000"">ku</font>-mi-<font color=""#690000"">a</font></qt>",,
up-ku-me-ya,mE,,upkumeya,1,,adjective,up-ku-mi-a,,,"<qt><font color=""#690000"">up</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">me</font>-ya</qt>",,
up-qu-mi-a,mE,sandstone?-INS,upqumia,1,,adjective,up-ku-mi-a,Sg.,1st,"<qt><font color=""#690000"">up</font>-qu-mi-<font color=""#690000"">a</font></qt>",,
up-qu-mi-im-ma,mE,sandstone?-LOC,upqumiimma,,,adjective,up-ku-mi-a,,,"<qt><font color=""#690000"">up</font>-qu-mi-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
up-qu-mi-ma,mE,sandstone?-LOC,upqumima,1,,adjective,up-ku-mi-a,,,"<qt><font color=""#690000"">up</font>-qu-mi-<font color=""#b40000"">ma</font></qt>",,
up-qu-mi-ya,mE,sandstone?-INS,upqumiya,,,adjective,up-ku-mi-a,,,"<qt><font color=""#690000"">up</font>-qu-mi-<font color=""#9b0000"">ya</font></qt>",,
ú-un-ra,achE,each,uunra,,,adjective,un-ra,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ra</font></qt>",,
ya-da,nE,,yada,,,adjective,,,,"<qt><font color=""#9b0000"">ya</font>-<font color=""#9b0000"">da</font></qt>",,
ya-mi-da-um,achE,yāvīta-m,yamidaum,,yāvīta,adjective,,,,"<qt><font color=""#9b0000"">ya</font>-mi-<font color=""#9b0000"">da</font>-<font color=""#690000"">um</font></qt>",,
h.za-ak-za-ik-man-na,achE,zakzaku-ma-na,zaakzaikmanna,,,adjective,h.za-ak-za-ku,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">man</font>-na</qt>",,"-man, -na"
za-al-na,nE,,zaalna,,ṣalmu,adjective,za-ul-na,,,"<qt><font color=""#690000"">za</font>-al-na</qt>",,
<za>-bar-ya,mE,,zabarya,,,adjective,za-bar,,,"<qt><font color=""#690000"">za</font>-<font color=""#de0000"">bar</font>-<font color=""#9b0000"">ya</font></qt>",,
za-h-ru,nE,weighing?,zahru,1,,adjective,za-h-ru-um,,,"<qt><font color=""#690000"">za</font>-<font color=""#d50000"">h</font>-<font color=""#b40000"">ru</font></qt>",,
za-pi-na,achE,,zapina,,,adjective,hh.zap-pan,,,"<qt><font color=""#690000"">za</font>-<font color=""#e40000"">pi</font>-na</qt>",,
hh.zap-pan,achE,,zappan,,,adjective,za-pi-na,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#e10000"">zap</font>-<font color=""#9b0000"">pan</font></qt>",,
za-ra-kaš,achE,čaraka-š,zarakas~,,čaraka,adjective,za-rák-kaš,,,"<qt><font color=""#690000"">za</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">kaš</font></qt>",,
za-rák-kaš,achE,čaraka-š,zarakkas~,,čaraka,adjective,,,,"<qt><font color=""#690000"">za</font>-<font color=""#690000"">rák</font>-<font color=""#de0000"">kaš</font></qt>",,
za-rák-qa,achE,čaraka,zarakqa,1,čaraka,adjective,za-rák-kaš,Sg.,3rd Anim.,"<qt><font color=""#690000"">za</font>-<font color=""#690000"">rák</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
h.za-ri-be-ra,nE,zari-PL-SG,zaribera,1,,adjective,h.za-ri-be-na,Sg.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ra</font></qt>",,
za-ul-na,nE,,zaulna,,,adjective,za-al-na,,,"<qt><font color=""#690000"">za</font>-ul-na</qt>",,
[h.za-za]-a-a-d[a]-nu-ib-be,nE,zazaidani-PL,zazaaadanuibbe,,,adjective,h.za-za-a-da-nu-ib-be,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#690000"">za</font>-<font color=""#690000"">a</font>-<font color=""#690000"">a</font>-<font color=""#9b0000"">da</font>-nu-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
h.za-za-a-da-nu-ib-be,nE,zazaidani-PL,zazaadanuibbe,,,adjective,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#690000"">za</font>-<font color=""#690000"">a</font>-<font color=""#9b0000"">da</font>-nu-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
zik-ki,nE,,zikki,,,adjective,,,,"<qt><font color=""#690000"">zik</font>-<font color=""#690000"">ki</font></qt>",,
zik-qa-na,achE,place-GEN??,zikqana,,,adjective,,,,"<qt><font color=""#690000"">zik</font>-<font color=""#9b0000"">ka<small>4</small></font>-na</qt>",,-na
zí-la-ni,achE,like,zilani,1,,adjective,zí-la,,,"<qt><font color=""#690000"">zí</font>-la-<font color=""#c30000"">ni</font></qt>",,
zí?-li-qa,nE,zil-ka,ziliqa,1,,adjective,si-li-qa,Sg.,3rd Anim.,"<qt><font color=""#690000"">zí</font>-li-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
zí-ma-ya,achE,ǰīvya,zimaya,,ǰīvya,adjective,zí-mi,,,"<qt><font color=""#690000"">zí</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ya</font></qt>",,
zí-mi,achE,ǰīvya,zimi,1,ǰīvya,adjective,zí-ma-ya,Sg.,3rd Anim.,"<qt><font color=""#690000"">zí</font>-mi</qt>",,
zu-ba-ri-in-ni,mE,bronze-GEN,zubariinni,1,,adjective,zu-ba-ar,Sg.,3rd Anim.,"<qt><font color=""#690000"">zu</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ri</font>-in-<font color=""#c30000"">ni</font></qt>",,
