transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
pa-ri-ma-ak,achE,go-DUR-PASS.PTCP,barimaak,10,,verb,"pa-ri-ma-ik, pa-ri-mak, bar-ri-ma-[ak], pi-ri-mak",,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,"-k, -man"
2.pa-ri-iš-da,achE,go-3PL-da,bariis~da,10,,verb,pa-ri-hu-iš-da,Pl.,3rd Anim.,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
pa-ri-ma-na,achE,go-DUR-FUT?,barimana,3,,verb,pa-ri-man-na,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>-na</qt>",,
pa-ri-ma-ik,achE,go-DUR-PASS.PTCP,barimaik,2,,verb,"pa-ri-ma-ak, pa-ri-mak, bar-ri-ma-[ak], pi-ri-mak",,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font></qt>",,"-k, -man"
pa-ri-man-na,achE,go-DUR-ACT.PTCP-FUT?,barimanna,1,,verb,pa-ri-ma-na,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">man</font>-na</qt>",,
pa-ri-mak0,achE,go-DUR-PASS.PTCP,barimak,2,,verb,pa-ri-ma-ik,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#cd0000"">mak<sub><small>0</small></sub></font></qt>",,
pa-ri-man-qa,achE,go-DUR-ACT.PTCP-1SG,barimanqa,1,,verb,,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">man</font>-<font color=""#b40000"">qa</font></qt>",,
pa-ri-qa,achE,go-PASS.PTCP+,bariqa,3,,verb,pír-qa,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">qa</font></qt>",,-k
pa-ri-ya,achE,go-1SG,bariya,3,,verb,pa-ri-iš,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",,
pa-ri-ut,nE,go-1PL,bariut,1,,verb,pa-ri-iš,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">ri</font>-<font color=""#d50000"">ut</font></qt>",,
bar-ri-ma-[ak],achE,,barrimaak,,,verb,pa-ri-ma-ak,,,"<qt><font color=""#de0000"">bar</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,
bar-ru-iš-da,achE,barru-3SG,barruis~da,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#de0000"">bar</font>-<font color=""#b40000"">ru</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
bar-ti-ik-na,oE,,bartiikna,,,verb,,,,"<qt><font color=""#de0000"">bar</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ik</font>-na</qt>",,
pa-ru,achE,go-u?,baru,1,,verb,pa-ri-iš,,,"<qt><font color=""#690000"">pa</font>-<font color=""#b40000"">ru</font></qt>",,
pa-sa-iš,achE,pasa-3SG,basais~,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">pa</font>-<font color=""#690000"">sa</font>-iš</qt>",,
pa-ta-at-na,nE,pata-2SG.AGR-OPT,bataatna,1,,verb,,Sg.,2nd,"<qt><font color=""#690000"">pa</font>-ta-<font color=""#690000"">at</font>-na</qt>",,-ni
bat-te-en,nE,occur-ACT.PTCP?,batteen,1,,verb,bat-te-na,,,"<qt><font color=""#de0000"">bat</font>-te-<font color=""#690000"">en</font></qt>",,
bat-te-na,nE,occur-ACT.PTCP?,battena,1,,verb,bat-te-en,Pl.,3rd Anim.,"<qt><font color=""#de0000"">bat</font>-te-na</qt>",,
hu-tu-h-ši,oE,smash-3PL,hutuhs~i,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-tu-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font></qt>",,
hu-tu-uk-na,oE,smash-PASS.PTCP-OPT,hutuukna,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-tu-<font color=""#9b0000"">uk</font>-na</qt>",,"-k, -ni"
hu-tu-un,oE,smash-ACT.PTCP?,hutuun,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-tu-<font color=""#b40000"">un</font></qt>",,
hu-ud-da,achE,make-1SG,huudda,1,,verb,hu-ud-da.ha-l[i-i]k-[ú]-me,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
hu-ut-ra-h,oE,overwhelm-1SG,huutrah,1,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ra</font>-<font color=""#d50000"">h</font></qt>",,
hu-ut-ta-an,mE,make-ACT.PTCP?,huuttaan,1,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-ta-<font color=""#c30000"">an</font></qt>",,
hu-ut-ta-at,mE,make-2SG,huuttaat,,,verb,,Sg.,2nd,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-ta-<font color=""#690000"">at</font></qt>",,
hu-ut-ta-[h],mE,make-1SG,huuttah,,,verb,hu-ut-táh,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-ta-<font color=""#d50000"">h</font></qt>",,
hu-ut-táh,mE,make-1SG,huuttah,1,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#cd0000"">táh</font></qt>",,
hu-ut-ta-ak-na,mE,make-PASS.PTCP-FUT?,huuttaakna,1,,verb,hu-ut-tak-na,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-ta-<font color=""#690000"">ak</font>-na</qt>",,-na
hu-ut-ti-li,oE,make-1SG-OPT,huuttili,1,,verb,hu-ut-ti,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-li</qt>",,-ni
hu-ut-ti-iš,achE,make-3SG,huuttiis~,,,verb,hu-ut-ti+-š,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-iš</qt>",,
[hu-ut]-ti-ik-li,oE,make-PASS.PTCP-OPT,huuttiikli,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ik</font>-li</qt>",,"-k, -ni"
hu-ut-ti-man-ra,achE,make-dur-ACT.PTCP-3SG.AGR,huuttimanra,,,verb,hu-ud-da-man-ra,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#690000"">ra</font></qt>",,-man
hu-ut-ti-na,achE,make-na,huuttina,,,verb,hu-ud-da-na,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-na</qt>",,-na
hu-ut-ti-ú-ut,achE,make-1PL,huuttiuut,1,,verb,hu-ud-da-hu-ut,Pl.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ú</font>-<font color=""#d50000"">ut</font></qt>",,
hu-ut-tuk,achE,make-PASS.PTCP,huuttuk,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tuk</font></qt>",,-k
hu-ut-tuk-da,achE,make-PASS.PTCP-da,huuttukda,1,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">da</font></qt>",,-k
hu-ut-ti-nu-un,achE,make-1PL.AGR,huuttinuun,1,,verb,,Pl.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-nu-<font color=""#b40000"">un</font></qt>",,
ba-tuk,nE,,batuk,,,verb,,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#b40000"">tuk</font></qt>",,
be-el-ha,nE,,beelha,,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#9b0000"">el</font>-<font color=""#690000"">ha</font></qt>",,
be-el-ik,nE,,beelik,,,verb,be-el-ha,,,"<qt><font color=""#de0000"">be</font>-<font color=""#9b0000"">el</font>-<font color=""#c30000"">ik</font></qt>",,
be-el-ši-ta,mE,bel-3SG-da,beels~ita,1,,verb,be-el-ha,Sg.,3rd Anim.,"<qt><font color=""#de0000"">be</font>-<font color=""#9b0000"">el</font>-<font color=""#c30000"">ši</font>-ta</qt>",,-da
be-el-qa,nE,bel-ka,beelqa,1,,verb,be-el-ha,,,,,
be-ip-la,achE,ITER~create-1SG,beipla,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-la</qt>",,
be-ip-la-iš,achE,ITER~create-3SG,beiplais~,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-la-iš</qt>",,
be-ip-li-en,mE,ITER~create-ACT.PTCP?,beiplien,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-li-<font color=""#690000"">en</font></qt>",,
be-ip-li-ib-ba,achE,ITER~create-3PL.AGR,beipliibba,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-li-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
be-ip-ra-an-ti,achE,ITER~read-2SG,beipraanti,1,,verb,be-ip-la,Sg.,2nd,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ti</font></qt>",,
be-ip-rák,achE,ITER~read-PASS.PTCP,beiprak,1,,verb,be-ip-la,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">rák</font></qt>",,-k
be-ip-si-h,mE,new-1SG,beipsih,4,,verb,"be-ip-ši-h, [pi]-ip-si-h, be-ip-la",,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">si</font>-<font color=""#d50000"">h</font></qt>",,
be-ip-ra-qa,achE,ITER~read-PASS.PTCP+,beipraqa,1,,verb,be-ip-rák,,,,,
be-ip-ši-h,mE,new-1SG,beips~ih,28,,verb,be-ip-ši+-h,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-<font color=""#d50000"">h</font></qt>",,
be-ip-ši-ir-ma-h,mE,new-SG-DUR-ACT.PTCP-1SG,beips~iirmah,4,,verb,"pi-ip-sir-mah, [pi]-ip-ši-ir-mah, be-ip-ši",,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-ir-<font color=""#b40000"">ma</font>-<font color=""#d50000"">h</font></qt>",,
be-ip-ši-ya,mE,ITER~new-1SG,beips~iya,1,,verb,"pi-ip-ši-ya, be-ip-ši",,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ya</font></qt>",,
be-ip-te-na,nE,fall-na,beiptena,2,,verb,be-ip-taš,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-te-na</qt>",,
be-ip-ti-iš,achE,fall-3SG,beiptiis~,1,,verb,be-ip-taš,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">ti</font>-iš</qt>",,
be-ip-tu4-qa,nE,fall-PASS.PTCP+,beiptuqa,1,,verb,be-ip-tuk-qa,,,,,
be-la,achE,create-1SG,bela,4,,verb,,Sg.,2nd,"<qt><font color=""#de0000"">be</font>-la</qt>",,
be-iš-da,achE,create?-3SG-da,beis~da,1,,verb,be-iš,Sg.,3rd Anim.,"<qt><font color=""#de0000"">be</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
be-li-en,nE,create-ACT.PTCP?,belien,1,,verb,be-la,,,"<qt><font color=""#de0000"">be</font>-li-<font color=""#690000"">en</font></qt>",,
be-li-h-ši,nE,create-3PL,belihs~i,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#de0000"">be</font>-li-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font></qt>",,
be-ra-an,achE,read-ACT.PTCP?,beraan,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",,
be-ra-an-man-qa,nE,read-n-DUR-ACT.PTCP-1SG.AGR,beraanmanqa,1,,verb,,,,,,
be-ra-ma-as-si-iš-ni,mE,beramassi-3SG-OPT,beramaassiis~ni,1,,verb,máš-zí-ip,Sg.,3rd Anim.,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">as</font>-<font color=""#690000"">si</font>-iš-<font color=""#c30000"">ni</font></qt>",,
be-ráš,nE,read-IMP,beras~,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#b40000"">ráš</font></qt>",,
be-sa-ip-ti,achE,besa-PL-ti?,besaipti,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">ti</font></qt>",,
be-ul-qa,nE,create-PASS.PTCP+,beulqa,2,,verb,be-la,,,,,
máš-zí,achE,cut.off-1SG,mas~zi,,,verb,,Sg.,1st,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font></qt>",,
máš-zí-ik,achE,cut.off-PASS.PTCP,mas~ziik,,,verb,máš-zik,,,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#c30000"">ik</font></qt>",,-k
máš-zí-iš,achE,cut.off-3SG,mas~ziis~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-iš</qt>",,
2.máš-zí-iš,achE,cut.off-3PL,mas~ziis~,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-iš</qt>",,
máš-zí-iš-da,achE,cut.off-3SG-da,mas~ziis~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
2.máš-zí-iš-da,achE,cut.off-3PL-da,mas~ziis~da,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
máš-zí-iš-na,achE,cut.off-3SG-na,mas~ziis~na,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-iš-na</qt>",,-na
máš-zí-iš-šá,achE,cut.off-3PL-ša,mas~ziis~s~a,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
máš-zik,achE,cut.off-PASS.PTCP,mas~zik,,,verb,máš-zi-ik,,,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zik</font></qt>",,-k
máš-zik-qa,achE,cut.off-PASS.PTCP+,mas~zikqa,,,verb,ma-az-zí-qa,,,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
máš-zí-ma-ak,achE,cut.off-DUR-PASS.PTCP,mas~zimaak,,,verb,,,,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,"-k, -man"
máš-zí-man-da,achE,cut.off-DUR-ACT.PTCP-2SG.AGR,mas~zimanda,,,verb,,Sg.,2nd,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">da</font></qt>",,-man
máš-zí-man-pi,achE,cut.off-DUR-ACT.PTCP-3PL.AGR,mas~zimanpi,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">man</font>-<font color=""#de0000"">pi</font></qt>",,-man
máš-zí-qa,"nE, achE",cut.off-PASS.PTCP+,mas~ziqa,1,,verb,ma-az-zí-qa,Sg.,1st,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-ka
be-zí-ya,nE,bezi-1SG-da,beziya,1,,verb,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font></qt>",,
be-ut-qa,achE,delay-PASS.PTCP,beutqa,1,,verb,"be-ip-ti-qa, be-ut-qa-um?",,,,,
pi-da,achE,pida-1SG,bida,1,,verb,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">da</font></qt>",,
PI+PÍR,mE,,bi+pir,,,verb,,,,"<qt><font color=""#00ff00"">PI+PÍR</font></qt>",,
pi-ip-li-ih,mE,ITER~create-1SG,biipliih,1,,verb,"be-ip-la, be-ip-la-iš",Sg.,1st,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-li-<font color=""#d50000"">ih</font></qt>",,
pi-ip-si-iš,achE,new-3SG,biipsiis~,1,,verb,be-ip-ši,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">si</font>-iš</qt>",,
pi-ip-sir-mah,mE,new-(SG)-DUR-ACT.PTCP-1SG,biipsirmah,1,,verb,"[pi]-ip-ši-ir-mah, be-ip-ši-ir-ma-h",,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">sir</font>-mah</qt>",,
[pi]-ip-si-h,mE,new-1SG,biipsih,1,,verb,be-ip-si-h,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">si</font>-<font color=""#d50000"">h</font></qt>",,
[pi]-ip-ši-ir-mah,mE,new-(SG)-DUR-ACT.PTCP-1SG,biips~iirmah,3,,verb,pi-ip-sir-mah,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-ir-mah</qt>",,
pi-ip-ši-ya,mE,ITER~new-1SG-da,biips~iya,1,,verb,pi-ip-ši-h,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ya</font></qt>",,
pi-ip-tu4-šá,nE,piptu-ša,biiptus~a,1,,verb,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#c30000"">šá</font></qt>",,
pi-ip-ši-h,nE,new-1SG,biips~ih,1,,verb,be-ip-ši-h,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-<font color=""#d50000"">h</font></qt>",,
bi-i[r]-ga-an,oE,go-PASS.PTCP-LOC2,biirgaan,1,,verb,pi-ir-qa-an,,,"<qt><font color=""#de0000"">bi</font>-ir-<font color=""#9b0000"">ga</font>-<font color=""#c30000"">an</font></qt>",,
pi-ir-qa-an,mE,go-PASS.PTCP-LOC2,biirqaan,1,,verb,bi-i[r]-ga-an,,,"<qt><font color=""#de0000"">pi</font>-ir-<font color=""#00ff00"">qa</font>-<font color=""#c30000"">an</font></qt>",,
pi-ir-qa,achE,go-PASS.PCTP,biirqa,7,,verb,pír-qa,,,"<qt><font color=""#de0000"">pi</font>-ir-<font color=""#00ff00"">qa</font></qt>",,
pi-ir-rák,nE,subjugate-PASS.PTCP,biirrak,1,,verb,bi-[ir-ra-ak]-li,,,"<qt><font color=""#de0000"">pi</font>-ir-<font color=""#690000"">rák</font></qt>",,
pi-ir-ra-h,oE,subjugate-1SG,biirrah,1,,verb,bi-[ir-ra-ak]-li,,,"<qt><font color=""#de0000"">pi</font>-ir-<font color=""#690000"">ra</font>-<font color=""#d50000"">h</font></qt>",,
bi-[ir-ra-ak]-li,oE,subjugate-PASS.PTCP-OPT,biirraakli,1,,verb,pír-ra-ma-ak,,,"<qt><font color=""#de0000"">bi</font>-ir-<font color=""#690000"">ra</font>-<font color=""#690000"">ak</font>-li</qt>",,
pi-ir-ra-at-ni,mE,pirra-2SG.AGR-OPT,biirraatni,1,,verb,pír-ri-iš,,,"<qt><font color=""#de0000"">pi</font>-ir-<font color=""#690000"">ra</font>-<font color=""#690000"">at</font>-<font color=""#c30000"">ni</font></qt>",,
pi-it-te-h,mE,enclose-1SG,biitteh,1,,verb,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-te-<font color=""#d50000"">h</font></qt>",,
pi-it-te-iš,"mE, nE",enclose-3SG,biitteis~,4,,verb,"pi-it-te-h, pi-it-te-ga",,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-te-iš</qt>",,
pi-it-te-ka,mE,enclose-PASS.PTCP,biitteka,3,,verb,"pi-it-te-ga, pi-it-te-h",,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-te-ka</qt>",,
pi-it-[te-iš-ni],nE,enclose-3SG-OPT,biitteis~ni,1,,verb,"pi-it-te-h, pi-it-te-ga",,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-te-iš-<font color=""#c30000"">ni</font></qt>",,
pi-it-te-ga,mE,enclose-PASS.PTCP,biittega,1,,verb,pi-it-te-ka,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-te-<font color=""#9b0000"">ga</font></qt>",,
pi-it-te-na,nE,enclose-ACT.PTCP?,biittena,1,,verb,pi-it-te-ga,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-te-na</qt>",,
pi-it-te-ma-an-ra,mE,enclose-DUR-ACT.PTCP-3SG.AGR,biittemaanra,1,,verb,"pi-it-te-ga, pi-it-te-h",,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-te-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ra</font></qt>",,
[p]i-it-tin-ra,nE,enclose-ACT.PTCP-3SG.AGR,biittinra,1,,verb,pi-it-te-ma-an-ra,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">it</font>-<font color=""#9b0000"">tin</font>-<font color=""#690000"">ra</font></qt>",,
pi-it-te-qa,nE,enclose-PASS.PTCP,biitteqa,1,,verb,pi-it-te-ka,,,,,
pi-li-in,mE,create-FUT?,biliin,1,,verb,,,,"<qt><font color=""#de0000"">pi</font>-li-in</qt>",,
pi-li-ya,achE,create-1SG-da,biliya,1,,verb,,,,"<qt><font color=""#de0000"">pi</font>-li-<font color=""#9b0000"">ya</font></qt>",,
pi-rák-qa,achE,go-PASS.PTCP+,birakqa,1,,verb,pi-ri-ik-qa,,,,,
pi-ri-en,nE,go-3SG-FUT?,birien,1,,verb,pi-ri-ik-qa,Pl.,3rd Anim.,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font></qt>",,
pi-ri-mak0,achE,go-DUR-PASS.PTCP,birimak,1,,verb,pa-ri-ma-ak,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font>-<font color=""#cd0000"">mak<sub><small>0</small></sub></font></qt>",,
pi-ri-ik-qa,achE,go-PASS.PTCP+,biriikqa,1,,verb,pa-ri-ik-qa,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">ik</font>-<font color=""#b40000"">qa</font></qt>",,
mu-ut-hu-ha,oE,offer-1PL,muuthuha,1,,verb,,Pl.,1st,"<qt><font color=""#690000"">mu</font>-<font color=""#d50000"">ut</font>-<font color=""#d50000"">hu</font>-<font color=""#690000"">ha</font></qt>",,
2.pír-qa,achE,go-PASS.PTCP,birqa,6,,verb,pa-ri-qa,Sg.,3rd Anim.,,,
pír-qa,achE,go-PASS.PTCP+,birqa,17,,verb,pi-ir-qa,,,,,
pír-ra-ma-ak,achE,,birramaak,,,verb,pi-ir-rák,,,"<qt><font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,
pír-ra-ma-ut-tam6,achE,framātam,birramauttam6,,framātam,verb,,,,"<qt><font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#d50000"">ut</font>-tam<sub><small>6</small></sub></qt>",,
pír-ri-iš,achE,pirra-3SG,birriis~,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
[pír-ru.šá]-ir-ra-ut,achE,together-transfer-1PL,birrus~airraut,1,,verb,pír-ru.šá-ra-ik,Pl.,1st,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>.<font color=""#c30000"">šá</font>-ir-<font color=""#690000"">ra</font>-<font color=""#d50000"">ut</font></qt>",,
pír-ru.šá-ra-ik,achE,together-transfer-PASS.PTCP,birrus~araik,1,,verb,"pír-ru, šá-ir-ra-qa",,,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>.<font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">ik</font></qt>",,
pír-ru.šar-ra-iš-da,achE,together-transfer-3PL-da,birrus~arrais~da,1,,verb,pír-ru.šar-ráš-da,Pl.,3rd Anim.,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>.<font color=""#690000"">šar</font>-<font color=""#690000"">ra</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
pír-ru.šar-ráš,achE,together-transfer-3SG,birrus~arras~,1,,verb,pír-ru.šá-ra-ik,Sg.,3rd Anim.,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>.<font color=""#690000"">šar</font>-<font color=""#b40000"">ráš</font></qt>",,
pír-ru.šar-ráš-da,achE,together-transfer-3SG-da,birrus~arras~da,2,,verb,pír-ru.šar-ráš,Sg.,3rd Anim.,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>.<font color=""#690000"">šar</font>-<font color=""#b40000"">ráš</font>-<font color=""#9b0000"">da</font></qt>",,-da
[pír-ru.šá]-ir-ra-u-ut,achE,together-transfer-1PL,birrus~airrauut,1,,verb,pír-ru.šá-ra-ik,Pl.,1st,"<qt><font color=""#e10000"">pír</font>-<font color=""#b40000"">ru</font>.<font color=""#c30000"">šá</font>-ir-<font color=""#690000"">ra</font>-<font color=""#9b0000"">u</font>-<font color=""#d50000"">ut</font></qt>",,
