transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
hu-un-ti,,,huunti,,,,"hu-un, te-da.hu-un-ti, v.te-du.hu-un-ti, zi-it.hu-un-ti, d.na-h.hu-un-te",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ti</font></qt>",,
hu-up-la-ak,nE,,huuplaak,1,,,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">up</font>-la-<font color=""#690000"">ak</font></qt>",,
hu-up-pa-ak,oE,follow-PASS.PTCP,huuppaak,,,,hu-h-pa-ak,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">up</font>-<font color=""#690000"">pa</font>-<font color=""#690000"">ak</font></qt>",,
hu-up-pak,oE,follow-PASS.PTCP,huuppak,,,,hu-h-pa-ak,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">up</font>-<font color=""#d50000"">pak</font></qt>",,
hu-up-pa-a-ni,oE,,huuppaani,,,,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">up</font>-<font color=""#690000"">pa</font>-<font color=""#690000"">a</font>-<font color=""#c30000"">ni</font></qt>",,
hu-up-pu,oE,,huuppu,,,,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">up</font>-<font color=""#9b0000"">pu</font></qt>",,
hu-za-h,oE,,huzah,,,,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">za</font>-<font color=""#d50000"">h</font></qt>",,
id,achE,give2-IMP,id,1,,,id-du,,,"<qt><font color=""#690000"">id</font></qt>",,
ik-ib-be,nE,,ikibbe,,,,ik-be,,,"<qt><font color=""#c30000"">ik</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
-ik-ip-ra,achE,fraction2,ikipra,1,,,,,,"<qt>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">ra</font></qt>",,
ik-iš,nE,,ikis~,,,,,,,"<qt><font color=""#c30000"">ik</font>-iš</qt>",,
i-kur,"nE, achE",,ikur,,,,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#cd0000"">kur</font></qt>",,
IL.lg,nE,«IL»,il,1,,,,,,"<qt><font color=""#690000"">IL</font>.<font color=""#690000"">lg</font></qt>",,
in-nu-ib-be,achE,power,innuibbe,1,,,,,,"<qt>in-nu-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
ip-te-ku-x,,,ipteku,,,,ú-ku-iš,,,"<qt><font color=""#690000"">ip</font>-te-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">x</font></qt>",,
ir-mu,mE,,irmu,,,,,,,"<qt>ir-<font color=""#690000"">mu</font></qt>",,
iš,nE,,is~,,,,,,,<qt>iš</qt>,,
iš-ki,nE,,is~ki,,,,,,,"<qt>iš-<font color=""#690000"">ki</font></qt>",,
i-ti-ik-ni,achE,,itiikni,,,,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ik</font>-<font color=""#c30000"">ni</font></qt>",,
i-ti-in,,utūnu,itiin,,utūnu,,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#690000"">ti</font>-in</qt>",,
iz?-ši-ni,nE,,izs~ini,,,,,,,"<qt><font color=""#b40000"">iz</font>-<font color=""#c30000"">ši</font>-<font color=""#c30000"">ni</font></qt>",,
iz-za?.KI.MIN,achE,,izzakimin,,,,,,,"<qt><font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>.<font color=""#690000"">KI</font>.<font color=""#690000"">MIN</font></qt>",,
la-am.li-e-ma,mE,,laamliema,,,,lan+li-e-ma,,,"<qt>la-am.li-<font color=""#690000"">e</font>-<font color=""#b40000"">ma</font></qt>",,
la-an-[…],mE,,laan,,,,,,,"<qt>la-<font color=""#c30000"">an</font>-<font color=""#9b0000"">…</font></qt>",,
la-an-si-ti-ip-ya-pu-un,mE,gold-PL-yapun,laansitiipyapuun,,,,la-an-si-ti-ip-pa+a-pu-un,,,"<qt>la-<font color=""#c30000"">an</font>-<font color=""#690000"">si</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">pu</font>-<font color=""#b40000"">un</font></qt>",,
la-ar-pa-an,nE,,laarpaan,,,,,,,"<qt>la-ar-<font color=""#690000"">pa</font>-<font color=""#c30000"">an</font></qt>",,
LÁL.lg,,,lal,,,,LÁL.Ú.lg,,,"<qt>LÁL.<font color=""#690000"">lg</font></qt>",,
li-ma-na,achE,,limana,,,,,,,"<qt>li-<font color=""#b40000"">ma</font>-na</qt>",,
li-man-in-ri,nE,weaver?,limaninri,1,,,,,,"<qt>li-<font color=""#690000"">man</font>-in-<font color=""#9b0000"">ri</font></qt>",,
li-man-i-ya,nE,,limaniya,,,,,,,"<qt>li-<font color=""#690000"">man</font>-<font color=""#9b0000"">i</font>-<font color=""#9b0000"">ya</font></qt>",,
2.li-na,achE,lina,lina,,,,hh.be-ti-li-na,,,<qt>li-na</qt>,,
li-na-pu-un,mE,gift-3PL.DAT,linapuun,1,,,li-na+a-pu-un,,,"<qt>li-na-<font color=""#9b0000"">pu</font>-<font color=""#b40000"">un</font></qt>",,
li-pu.lg,nE,,lipu,,,,,,,"<qt>li-<font color=""#9b0000"">pu</font>.<font color=""#690000"">lg</font></qt>",,
h.li-ut-ti-tak-ra-na,nE,,liuttitakrana,,,,,,,"<qt><font color=""#c30000"">h</font>.li-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">tak</font>-<font color=""#690000"">ra</font>-na</qt>",,
li-ut-tur,nE,,liuttur,,,,,,,"<qt>li-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tur</font></qt>",,
LÚ.d.tan-ra,oE,LÚ-Tanra,danra,1,,,,,,"<qt>LÚ.<font color=""#c30000"">d</font>.<font color=""#c30000"">tan</font>-<font color=""#690000"">ra</font></qt>",,
lu-ba-[x]-ba,oE,,lubaba,,,,,,,"<qt><font color=""#690000"">lu</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">x</font>-<font color=""#9b0000"">ba</font></qt>",,
lu-gi-li,oE,hope?-OPT,lugili,1,,,,,,"<qt><font color=""#690000"">lu</font>-<font color=""#9b0000"">gi</font>-li</qt>",,
lu-gu,,,lugu,,,,"f.a-i-in.lu-gu, f.a-i-in.lu-un-gu, zi-ga-lu-gu-ra",,,"<qt><font color=""#690000"">lu</font>-<font color=""#690000"">gu</font></qt>",,
lu-lu,,,lulu,,,,"lu-lu-ba-ni, a-ha.lu-lu, pi-el-lu-lu, pi-il-lu-lu, en-bi?-lu-lu, i-gi.lu-lu, ig-gi.lu-lu, im-gi.lu-lu, in-gi.lu-lu, pù-zur8.lu-lu, šu-ha-lu-lu, ú-ma-lu-lu, zal-lu-lu",,,"<qt><font color=""#690000"">lu</font>-<font color=""#690000"">lu</font></qt>",,
lu-qa,nE,,luqa,,,,,,,"<qt><font color=""#690000"">lu</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
lu-un-[…],nE,,luun,,,,,,,"<qt><font color=""#690000"">lu</font>-<font color=""#b40000"">un</font>-<font color=""#9b0000"">…</font></qt>",,
lu-un-gu,,,luungu,,,,f.a-i-in.lu-un-gu,,,"<qt><font color=""#690000"">lu</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">gu</font></qt>",,
d?.ma?-bar-ma,,,mabarma,,,,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#b40000"">ma</font>-<font color=""#de0000"">bar</font>-<font color=""#b40000"">ma</font></qt>",,
ma-bu-uk,,,mabuuk,,,,v.ku-du-ur.ma-bu-uk,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">bu</font>-<font color=""#9b0000"">uk</font></qt>",,
[m]a-da-ki,nE,,madaki,,,,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ki</font></qt>",,
hw.mad-ri-iš,nE,xvāϑri-š,madriis~,,,,hw.mat-ri-iš,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#00ff00"">mad</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
h.ma-du-ma,,,maduma,,,,h.ma-du-um,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ma</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font></qt>",,
ma-i-ki,achE,,maiki,,,,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">i</font>-<font color=""#690000"">ki</font></qt>",,
ma-ip,achE,,maip,,,,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ip</font></qt>",,
ma-ne-ni,,,maneni,,,,ak-ka-ma-ne-ni,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#d50000"">ne</font>-<font color=""#c30000"">ni</font></qt>",,
man-pu,,,manpu,,,,hw.ba-ha-man-pu,,,"<qt><font color=""#690000"">man</font>-<font color=""#9b0000"">pu</font></qt>",,
man-ku-ba-be.l[g],,,mankubabe,,,,ku-ba-be.l[g],,,"<qt><font color=""#690000"">man</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">ba</font>-<font color=""#de0000"">be</font>.<font color=""#690000"">lg</font></qt>",,
2.man-qa,nE,manka,manqa,,,,"hw.ad-da.man-qa, hw.hu-ban.man-qa",,,"<qt><font color=""#690000"">man</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
3.ma-qa,,,maqa,,,,hi-ma-qa,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ma-ra-ti-qa,,,maratiqa,,,,ra-ti-qa,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
mar-sa-iš-kaš,achE,hvarϑaska-š,marsais~kas~,,hvarϑaska,,h.mar-sa-iš-kaš,,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#690000"">sa</font>-iš-<font color=""#de0000"">kaš</font></qt>",,
mar-ti,nE,,marti,,,,"hw.la-ši.mar-ti, hw.kam-me.mar-ti",,,"<qt><font color=""#9b0000"">mar</font>-<font color=""#690000"">ti</font></qt>",,
m[a-s]i-li,oE,«masili»,masili,1,,,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">si</font>-li</qt>",,
ma-šá-mu-rák-ki,nE,,mas~amurakki,,,,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">mu</font>-<font color=""#690000"">rák</font>-<font color=""#690000"">ki</font></qt>",,
maš?-ki-še?,achE,,mas~kis~e,,,,,,,"<qt><font color=""#de0000"">maš</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">še</font></qt>",,
máš-zí-ra,,cut.off-SG,mas~zira,,,,"ku-ud-da-qa-har.máš-zí-ra, h.har.lg.m[áš]-zí-ra",,,"<qt><font color=""#690000"">máš</font>-<font color=""#690000"">zí</font>-<font color=""#690000"">ra</font></qt>",,
me-en?-bi-ir,,,meenbiir,,,,v.at-ta.me-en?-bi-ir,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#690000"">en</font>-<font color=""#de0000"">bi</font>-ir</qt>",,
me-en.ku-li-ik-ki,nE,rule-pray-1SG.AGR,meenkuliikki,1,,,,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#690000"">en</font>.<font color=""#d50000"">ku</font>-li-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
me-en-na,,,meenna,1,,,"am-ma.me-en-na.ri-[iš]-šà-a-ra-a, hu-um-ba-an-um.me-en-na, d.hu-ban.nu-um.me-en-na",,,"<qt><font color=""#9b0000"">me</font>-<font color=""#690000"">en</font>-na</qt>",,
me-hi-na,,,mehina,,,,še-im-ti.me-hi-na,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#c30000"">hi</font>-na</qt>",,
hh.me-in-zí,achE,,meinzi,,,,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">me</font>-in-<font color=""#690000"">zí</font></qt>",,
me-in-ra,nE,rule-SG,meinra,,,,,,,"<qt><font color=""#9b0000"">me</font>-in-<font color=""#690000"">ra</font></qt>",,
me-ku-bí,,,mekubi,,,,še-im-ti.me-ku-bí,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#d50000"">ku</font>-<font color=""#d50000"">bí</font></qt>",,
2.me-man-na,achE,,memanna,,,,me-šá-na,,,"<qt><font color=""#9b0000"">me</font>-<font color=""#690000"">man</font>-na</qt>",,
me-na,,,mena,,,,"a-da-me-na, d.hu-um-ban.nu-me-na, in-zu.me-na, lu-uš?-me-na, na-an-ni.me-na, si-mu-ut.me-na, še-im-du.me-na",,,"<qt><font color=""#9b0000"">me</font>-na</qt>",,
hh.mi-iš-kur-ra,achE,,miis~kurra,,,,hh.mi-iš-kar-ra,,,"<qt><font color=""#9b0000"">hh</font>.mi-iš-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font></qt>",,
hh.mi-iš-pu-ut-<ra>,achE,vispuϑra,miis~puutra,,vispuϑra,,hh.mi-iš-šá-pu-ut-ra,,,"<qt><font color=""#9b0000"">hh</font>.mi-iš-<font color=""#9b0000"">pu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ra</font></qt>",,
mi-it-hi-ir,,,miithiir,,,,d.ti-ru-mi-it-hi-ir,,,"<qt>mi-<font color=""#690000"">it</font>-<font color=""#c30000"">hi</font>-ir</qt>",,
mín-kur,achE,,minkur,,,,kur-mín,,,"<qt><font color=""#e10000"">mín</font>-<font color=""#cd0000"">kur</font></qt>",,
mi-ri-iš,,,miriis~,,,,"d.hu-ban.mi-ri-iš, ša-la.mi-ri-iš",,,"<qt>mi-<font color=""#9b0000"">ri</font>-iš</qt>",,
hh.mi-tur-ra-ba-nu?-iš?,achE,Miϑrabānu,miturrabanuis~,,miϑrabānu,,hh.mi-tar-ba-nu-iš,,,"<qt><font color=""#9b0000"">hh</font>.mi-<font color=""#b40000"">tur</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ba</font>-nu-iš</qt>",,
mi-[ul]-ki-šá,,,miulkis~a,,,,kap-pa-mi-in-ki-šá,,,"<qt>mi-ul-<font color=""#690000"">ki</font>-<font color=""#c30000"">šá</font></qt>",,
mu-bí,,,mubi,,,,mu-pi5,,,"<qt><font color=""#690000"">mu</font>-<font color=""#d50000"">bí</font></qt>",,
mu-iš-šá-iš,,account-3PL,muis~s~ais~,1,,,"pír-ru.mu-iš-šá-iš, mu-šá-iš",,,"<qt><font color=""#690000"">mu</font>-iš-<font color=""#c30000"">šá</font>-iš</qt>",,
mu-iš-šá-iš-da,,account-3PL-da,muis~s~ais~da,,,,pír-ru.mu-iš-šá-iš-da,,,"<qt><font color=""#690000"">mu</font>-iš-<font color=""#c30000"">šá</font>-iš-<font color=""#9b0000"">da</font></qt>",,
mu-la,,,mula,,,,f.ú-pu.mu-la,,,"<qt><font color=""#690000"">mu</font>-la</qt>",,
mu-ma-na,,,mumana,,,,"hh.za-pan-mu-ma-na, hh.zap-pan-mu-ma-na",,,"<qt><font color=""#690000"">mu</font>-<font color=""#b40000"">ma</font>-na</qt>",,
MUNUS.GURUŠ.lg,achE,,munusgurus~,,,,,,,"<qt><font color=""#e10000"">MUNUS</font>.<font color=""#c30000"">GURUŠ</font>.<font color=""#690000"">lg</font></qt>",,
mu-ri,mE,«muri»,muri,1,,,,Sg.,3rd Anim.,"<qt><font color=""#690000"">mu</font>-<font color=""#9b0000"">ri</font></qt>",,
mur-ta,,,murta,,,,dak-nu-ra.d.me-en-ra.mur-ta,,,"<qt><font color=""#cd0000"">mur</font>-ta</qt>",,
GAM.MUŠEN,nE,,mus~en,,,,MUŠEN.lg,,,"<qt><font color=""#690000"">GAM</font>.<font color=""#d50000"">MUŠEN</font></qt>",,
mu-te-[…],nE,,mute,1,,,,,,"<qt><font color=""#690000"">mu</font>-te-<font color=""#9b0000"">…</font></qt>",,
mut-tu8,nE,,muttu8,,,,mu-ut-tu-ù,,,"<qt><font color=""#690000"">mut</font>-<font color=""#9b0000"">tu<sub><small>8</small></sub></font></qt>",,
mu-uk-ku,nE,,muukku,,,,,,,"<qt><font color=""#690000"">mu</font>-<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font></qt>",,
mu-uk-ni,mE,«mukni»,muukni,1,,,a-a-ni,,,"<qt><font color=""#690000"">mu</font>-<font color=""#9b0000"">uk</font>-<font color=""#c30000"">ni</font></qt>",,
mu-uk-ti-ir,oE,,muuktiir,,,,d.gu-[gu?].mu-uk-ti-ir,,,"<qt><font color=""#690000"">mu</font>-<font color=""#9b0000"">uk</font>-<font color=""#690000"">ti</font>-ir</qt>",,
mu-ú-pír,nE,,muupir,,,,"[v.e-pír].mu-ú-pír, e-pir6.mu-pi5",,,"<qt><font color=""#690000"">mu</font>-<font color=""#9b0000"">ú</font>-<font color=""#e10000"">pír</font></qt>",,
2.na-an,nE,message,naan,1,,,,,,"<qt>na-<font color=""#c30000"">an</font></qt>",,
na-ar-du,,,naardu,,,,si-il-ha-ak.na-ar-du,,,"<qt>na-ar-<font color=""#9b0000"">du</font></qt>",,
na-ar-te,,narte,naarte,,,,ri-ip.na-ar-te,,,<qt>na-ar-te</qt>,,
d.na-bar-ku,,,nabarku,,,,ku-tir.d.na-bar-ku,,,"<qt><font color=""#c30000"">d</font>.na-<font color=""#de0000"">bar</font>-<font color=""#d50000"">ku</font></qt>",,
na-be-ir,oE,,nabeir,,,,"ad-da.na-be-ir, v.su-ri-be.v.na-be-ir.ha-ni-iš",,,"<qt>na-<font color=""#de0000"">be</font>-ir</qt>",,
na-gi-si-ir,,,nagisiir,,,,ku-ne.na-gi-si-ir,,,"<qt>na-<font color=""#9b0000"">gi</font>-<font color=""#690000"">si</font>-ir</qt>",,
na-ma,oE,,nama,,,,2.na-an,,,"<qt>na-<font color=""#b40000"">ma</font></qt>",,-ma
2.na-me,nE,,name,,,,,,,"<qt>na-<font color=""#9b0000"">me</font></qt>",,
hh.na-pa-še,achE,nāfa-šai,napas~e,,nāfa-šai,,,,,"<qt><font color=""#9b0000"">hh</font>.na-<font color=""#690000"">pa</font>-<font color=""#690000"">še</font></qt>",,
hw.NÍG.LÁ.lg,,,nigla,,,,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#c30000"">NÍG</font>.<font color=""#690000"">LÁ</font>.<font color=""#690000"">lg</font></qt>",,
ni-ir,,,niir,,,,"v.da-bi-bi.ni-ir, hh.e-za-nu-ir",,,"<qt><font color=""#c30000"">ni</font>-ir</qt>",,
ni-iš-ta?-an?-[ri],mE,,niis~taanri,,,,,,,"<qt><font color=""#c30000"">ni</font>-iš-ta-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ri</font></qt>",,
ni-iz-za,mE,«nizza»,niizza,1,,,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",,
ni-pi-ri-en?,nE,,nipirien,,,,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font></qt>",,
ni-taš,,,nitas~,,,,d.XXX.ni-taš,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#b40000"">taš</font></qt>",,
nu,oE,,nu,1,,,,Sg.,1st,<qt>nu</qt>,,
nu-áš,,,nuas~,,,,d.da-u-šá-an.nu-áš.na,,,"<qt>nu-<font color=""#9b0000"">áš</font></qt>",,
hh.nu-bar-ti-be-ul,,,nubartibeul,,,,hh.nu-ut-ti-be-ul,,,"<qt><font color=""#9b0000"">hh</font>.nu-<font color=""#de0000"">bar</font>-<font color=""#690000"">ti</font>-<font color=""#de0000"">be</font>-ul</qt>",,
nu-mi-ni,nE,numi,numini,,,,,,,"<qt>nu-mi-<font color=""#c30000"">ni</font></qt>",,
nu-qa-qa,,,nuqaqa,,,,hw.ú-nu-qa-qa,,,"<qt>nu-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
nu-šu,,,nus~u,,,,hi-nu-šu,,,"<qt>nu-<font color=""#9b0000"">šu</font></qt>",,
nu-ti-ir,,nut-SG,nutiir,1,,,te-im-ti.nu-ti-ir,,,"<qt>nu-<font color=""#690000"">ti</font>-ir</qt>",,
nu-ú-na,achE,nu,nuuna,,,,,,,"<qt>nu-<font color=""#9b0000"">ú</font>-na</qt>",,
ra-an?-iš-tik,,,raanis~tik,,,,ù-ra-an?-iš-tik,,,"<qt><font color=""#690000"">ra</font>-<font color=""#c30000"">an</font>-iš-<font color=""#00ff00"">tik</font></qt>",,
ra-bar-bar-qa,nE,,rabarbarqa,,,,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#de0000"">bar</font>-<font color=""#de0000"">bar</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
URU.rab-ba-a-a,nA,,rabbaaa,,,,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#00ff00"">rab</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">a</font>-<font color=""#690000"">a</font></qt>",city,
ráb-ban-na,achE,bind-FUT?,rabbanna,,,,"h.ra-ban-na, ráp-pi-in-na",,,"<qt><font color=""#c30000"">ráb</font>-<font color=""#9b0000"">ban</font>-na</qt>",,-na
ra-bi,,,rabi,,,,te-im-ti.ra-bi,,,"<qt><font color=""#690000"">ra</font>-<font color=""#de0000"">bi</font></qt>",,
ra-du,,,radu,,,,ba-ha.ra-du,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">du</font></qt>",,
ra?-i[š?-…],achE,,rais~,,,,,,,"<qt><font color=""#690000"">ra</font>-iš-<font color=""#9b0000"">…</font></qt>",,
GIŠ.rák?-kar?-qa?,achE,,rakkarqa,,,,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">rák</font>-<font color=""#690000"">kar</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
rák-šá,achE,,raks~a,1,,,,,,"<qt><font color=""#690000"">rák</font>-<font color=""#c30000"">šá</font></qt>",,
ra-mi-qa,,,ramiqa,,,,v.ku-na.ra-mi-qa,,,"<qt><font color=""#690000"">ra</font>-mi-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
GAM.r[a]-mu?-nu-na?-ú-me,nE,,ramununaume,,,,,,,"<qt><font color=""#690000"">GAM</font>.<font color=""#690000"">ra</font>-<font color=""#690000"">mu</font>-nu-na-<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">me</font></qt>",,
ra-sa?,achE,,rasa,,,,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">sa</font></qt>",,
ra-še,oE,,ras~e,,,,i-pi-ra-še,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">še</font></qt>",,
ráš-ma,,,ras~ma,1,,,hw.hu-ban.ráš-ma,,,"<qt><font color=""#b40000"">ráš</font>-<font color=""#b40000"">ma</font></qt>",,
ráš-pi.lg,nE,,ras~pi,,,,,,,"<qt><font color=""#b40000"">ráš</font>-<font color=""#de0000"">pi</font>.<font color=""#690000"">lg</font></qt>",,
ra-te-ir,,,rateir,,,,"tan.d.ru-hu-ra-te-ir, te-im-ti.ra-te-ir, ku-ip?-ra-te-ir, ku-uk.lu-hu-ra-te-ir, d.ru-hu.ra-te-ir",,,"<qt><font color=""#690000"">ra</font>-te-ir</qt>",,
ra-ti-ha-la,mE,,ratihala,,,,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ha</font>-la</qt>",,
ra-te-ip,,,rateip,,,,"v.hi-še-ip.ra-te-ip, d.na-ap.ra-te-ip",,,"<qt><font color=""#690000"">ra</font>-te-<font color=""#690000"">ip</font></qt>",,
ra-ti-ir,,,ratiir,,,,"tan.d.ru-hu-ra-ti-ir, d.ru-hu.ra-ti-ir",,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-ir</qt>",,
ra-ti-qa,mE,(unknown),ratiqa,1,,,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ra-ti-ši-ik,nE,,ratis~iik,,,,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ši</font>-<font color=""#c30000"">ik</font></qt>",,
ri-ma,achE,,rima,,,,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font></qt>",,
ri-tuh,oE,,rituh,1,,,si-mu-ut.ri-tuh,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#cd0000"">tuh</font></qt>",,
d.ri-ya,,,riya,,,,d.eri-ya,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",,
ru-h-hu,,,ruhhu,,,,ki-ri-ri.ru-h-hu.zi-ir-ra,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font></qt>",,
ru-h-e,nE,heir-3SG.POSS,ruhe,,,,ru-hu-e,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">e</font></qt>",,
ru-uk,,,ruuk,,,,si-im-pi.ru-uk,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#9b0000"">uk</font></qt>",,
d.ru-uš-pa-ki-ram-bu-uš,nA,,ruus~pakirambuus~,,,,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#b40000"">ru</font>-uš-<font color=""#690000"">pa</font>-<font color=""#690000"">ki</font>-<font color=""#00ff00"">ram</font>-<font color=""#9b0000"">bu</font>-uš</qt>",,
GIŠ.ŠA.lg,,,s~a,,,,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#00ff00"">ŠA</font>.<font color=""#690000"">lg</font></qt>",,
sa-du,achE,,sadu,,,,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">du</font></qt>",,
sa?-h-mi-m[a],mE,,sahmima,1,,,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#d50000"">h</font>-mi-<font color=""#b40000"">ma</font></qt>",,
sa-ma-tup,,samati-PL,samatup,,,,hw.pu-hu.sa-ma-tup,,,"<qt><font color=""#690000"">sa</font>-<font color=""#b40000"">ma</font>-<font color=""#cd0000"">tup</font></qt>",,
sa-ni-it,,sani-2SG,saniit,,,,"te-im.sa-ni-it, ku-ku.sa-ni-it, ku-sa-ni-it",,,"<qt><font color=""#690000"">sa</font>-<font color=""#c30000"">ni</font>-<font color=""#690000"">it</font></qt>",,
sa-ra-ra-ar,oE,,sararaar,,,,[d.s]i-im-it.sa-ra-r[a]-a[r],,,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ra</font>-ar</qt>",,
sa?-ti?-[ip?],achE,,satiip,,,,sa-ti-ib-ba,,,"<qt><font color=""#690000"">sa</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
2.si,,,si,1,,,sir,,,"<qt><font color=""#690000"">si</font></qt>",,
si-a-a-ki,oE,,siaaki,,,,ki-ri.si-a-a.ki,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">a</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ki</font></qt>",,
si-in-te-en-ni,mE,,siinteenni,,,,,,,"<qt><font color=""#690000"">si</font>-in-te-<font color=""#690000"">en</font>-<font color=""#c30000"">ni</font></qt>",,
