transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
d.ba-gi-ya-ti,achE,,bagiyati,6,,other,d.ba-gi-ya-ti-iš,Sg.,1st,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">gi</font>-ya-<font color=""#690000"">ti</font></qt>",,
d.[b]a-gi-ya-ti-ya-iš,achE,bāgayāδiš,bagiyatiyais~,1,,other,d.ba-gi-ya-ti-iš,Sg.,1st,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">gi</font>-ya-<font color=""#690000"">ti</font>-ya-iš</qt>",,
d.ba-gi-ya-ti-iš,achE,bāgayāδiš,bagiyatiis~,100,bāgayāδiš,other,,Sg.,1st,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">gi</font>-ya-<font color=""#690000"">ti</font>-iš</qt>",,
d.PA.H,achE,ϑvayaxvā,bah,1,ϑvayaxvā,other,,Sg.,1st,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">PA</font>.<font color=""#c30000"">h</font></qt>",month,
h.ba-ir-sa-an,achE,Pārsa-LOC2,bairsaan,1,,other,h.ba-ir-šá-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ba</font>-ir-<font color=""#690000"">sa</font>-<font color=""#c30000"">an</font></qt>",,
ba-iš-šá-ma-me,achE,passāva-mai,bais~s~amame,,passāva-mai,other,,,,"<qt><font color=""#9b0000"">ba</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">me</font></qt>",,
d.ba-ki-ha-zí-iš,achE,bāgayāδiš,bakihaziis~,1,,other,d.ba-gi-ya-ti-iš,Pl.,3rd Anim.,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
d.ba-ki-ya-ti,achE,bāgayāδiš,bakiyati,20,,other,d.ba-gi-ya-ti-iš,Pl.,3rd Anim.,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ti</font></qt>",month,
d.ba-ki-ya-ti-iš,achE,Bāgayāδiš,bakiyatiis~,28,,other,d.ba-ki-ya-ti,Pl.,3rd Anim.,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ti</font>-iš</qt>",,
d.ba-ki-ya-ti-ya-áš,achE,bāgayāδiš,bakiyatiyaas~,1,bāgayāδiš,other,"d.[b]a-gi-ya-ti-ya-iš, d.ba-gi-ya-ti-iš",Pl.,3rd Anim.,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">áš</font></qt>",month,
ba-la,"oE, mE",misfortune,bala,6,,other,"ba-la.iš-ša-an, pa-la, ba-la-e, ba-la-la, hw.ku-tur.ba-la",,,"<qt><font color=""#9b0000"">ba</font>-la</qt>",man,
pa-la,oE,bala,bala,1,,other,ši-ir.pa-la,,,"<qt><font color=""#690000"">pa</font>-la</qt>",,
ba-la-ar,oE,bala-SG,balaar,1,,other,pa-la-ar,,,"<qt><font color=""#9b0000"">ba</font>-la-ar</qt>",,
pa-la-ar,oE,bala-SG,balaar,1,,other,ba-la-ar,,,"<qt><font color=""#690000"">pa</font>-la-ar</qt>",,
e,achE,O,e,32,,other,,,,"<qt><font color=""#690000"">e</font></qt>",,
2.e,achE,hi,e,3,,other,hi,,,"<qt><font color=""#690000"">e</font></qt>",,
pa-li-e?,oE,,balie,1,,other,,,,"<qt><font color=""#690000"">pa</font>-li-<font color=""#690000"">e</font></qt>",,
ba-lu-ma,"nE, achE",balum-LOC,baluma,1,,other,ba-lu-um,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#690000"">lu</font>-<font color=""#b40000"">ma</font></qt>",,
pa-ma-nu-ya-qa?-ra?,achE,,bamanuyaqara,1,,other,,,,"<qt><font color=""#690000"">pa</font>-<font color=""#b40000"">ma</font>-nu-<font color=""#690000"">ya</font>-<font color=""#b40000"">qa</font>-<font color=""#690000"">ra</font></qt>",,
ban-da,achE,,banda,,,other,,,,"<qt><font color=""#9b0000"">ban</font>-<font color=""#9b0000"">da</font></qt>",,
hh.pa-nu-[…],achE,,banu,,,other,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">pa</font>-nu-<font color=""#9b0000"">…</font></qt>",,
pa-ra-[…],achE,,bara,,,other,,,,"<qt><font color=""#690000"">pa</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">…</font></qt>",,
h.ba-ra-iš-šá-an,achE,Pārsa-LOC2,barais~s~aan,1,,other,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font></qt>",,
bar-iz,nE,,bariz,,,other,,,,"<qt><font color=""#de0000"">bar</font>-<font color=""#b40000"">iz</font></qt>",,
bar-r[a],nE,barra,barra,,,other,hw.bar-ra.ku-tur,,,"<qt><font color=""#de0000"">bar</font>-<font color=""#690000"">ra</font></qt>",,
ba-šá-ut,achE,,bas~aut,,,other,,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#c30000"">šá</font>-<font color=""#d50000"">ut</font></qt>",,
pa-ši-na,oE,,bas~ina,,,other,,,,"<qt><font color=""#690000"">pa</font>-<font color=""#c30000"">ši</font>-na</qt>",,
pa-ši-pi,mE,,bas~ipi,1,,other,,,,"<qt><font color=""#690000"">pa</font>-<font color=""#c30000"">ši</font>-<font color=""#de0000"">pi</font></qt>",,
pa-tin,,,batin,,,other,v.ki-te-pa-tin,,,"<qt><font color=""#690000"">pa</font>-<font color=""#9b0000"">tin</font></qt>",,
bat-ti-kaš,achE,patigāna-š,battikas~,2,patigāna,other,"bat-ti-qa-na-iš, bat-ti-ik-qa-na-iš",,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#de0000"">kaš</font></qt>",,
bat-ti-qa,achE,,battiqa,2,,other,bat-ti-qa-na,,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">qa</font></qt>",,
bat-ti-qa-na,achE,patigāna,battiqana,4,patigāna,other,bat-ti-qa-na,,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">qa</font>-na</qt>",,
bat-ti-qa-na-áš,achE,patigāna-š,battiqanaas~,3,patigānaš,other,bat-ti-qa-na,,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">qa</font>-na-<font color=""#9b0000"">áš</font></qt>",,
bat-ti-qa-na-iš,achE,patigāna-š,battiqanais~,3,patigāna,other,bat-ti-qa-na,,,"<qt><font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">qa</font>-na-iš</qt>",,
GAM.ba-ut,nE,,baut,1,,other,,,,"<qt><font color=""#690000"">GAM</font>.<font color=""#9b0000"">ba</font>-<font color=""#d50000"">ut</font></qt>",,
-be,"nE, achE",PL,be,,,other,"-ib-be, pír-ra-ma-na-kur-ráš-be, pír-ra-sa-na-iš-be, pu-tu4-ba, v.da-a-ú-iš-be, v.da-a-u-iš-be-na, da-ut-ti-ma-ráš-be, hh.du-ma?-zab-be, du-ni?-ba?, du-ni-ib-ba, hw.hu-ut-lak-be, hu-be-be",Pl.,3rd Anim.,"<qt>-<font color=""#de0000"">be</font></qt>",,
-be-da,"nE, achE",together,beda,1,,other,"-be-ud-da, -ib-be-da",,,"<qt>-<font color=""#de0000"">be</font>-<font color=""#9b0000"">da</font></qt>",,
be-el-ma,nE,,beelma,,,other,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#9b0000"">el</font>-<font color=""#b40000"">ma</font></qt>",,
be-el-ti,mE,,beelti,1,,other,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#9b0000"">el</font>-<font color=""#690000"">ti</font></qt>",,
be-ip-[…],nE,,beip,1,,other,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">…</font></qt>",,
-h,mE,1SG,h,1,,other,"du-ni-h, du-ni-h-ši-ni, du-nu, du-nu-h, tu-ru-h, pa-ri-h, pa-ha-h, be-ip-ši-h",,,"<qt>-<font color=""#c30000"">h</font></qt>",,
ha,"nE, achE",here,ha,,,other,a-ha,,,"<qt><font color=""#690000"">ha</font></qt>",,
-ha,nE,1SG.AGR,ha,1,,other,-ka,Sg.,1st,"<qt>-<font color=""#690000"">ha</font></qt>",,
be-ra-an-ra,"nE, achE",read-ACT.PTCP-3SG.AGR,beraanra,2,,other,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ra</font></qt>",,
-be-ud-da,achE,together,beudda,1,,other,-be-da,,,"<qt>-<font color=""#de0000"">be</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
be-ut-na,nE,,beutna,1,,other,,,,"<qt><font color=""#de0000"">be</font>-<font color=""#d50000"">ut</font>-na</qt>",,
2.PI,achE,,bi,7,,other,,,,"<qt><font color=""#00ff00"">PI</font></qt>",,
pi-du-um-ma,mE,bītānū-LOC,biduumma,2,,other,pi-tu4-um-ma,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",,
pi-el-li,oE,,bielli,,,other,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">el</font>-li</qt>",,
pi?-el-pi?-ri,achE,,bielpiri,1,,other,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">el</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font></qt>",,
bi-hi-en,oE,,bihien,,,other,,,,"<qt><font color=""#de0000"">bi</font>-<font color=""#c30000"">hi</font>-<font color=""#690000"">en</font></qt>",,
pi-h?-ni-ya,mE,,bihniya,,,other,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">ya</font></qt>",,
pír,,fully,bir,2,,other,"pír.uk-ku, pír-ma, pír-tu-qa",,,"<qt><font color=""#e10000"">pír</font></qt>",,
pír.lg,mE,pir,bir,1,,other,pír,,,"<qt><font color=""#e10000"">pír</font>.<font color=""#690000"">lg</font></qt>",,
pi-ra-ak-ka,oE,subjugate-PASS.PTCP,biraakka,1,,other,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ak</font>-ka</qt>",,
pi-ir,"oE, nE, achE",additionally,biir,18,,other,,,,"<qt><font color=""#de0000"">pi</font>-ir</qt>",,
pi?-ir-kur?,mE,pir,biirkur,1,,other,pi-ir,,,"<qt><font color=""#de0000"">pi</font>-ir-<font color=""#cd0000"">kur</font></qt>",,
pi-iš-ši,,,biis~s~i,,,other,"pa-an-pi-iš-ši, pa-an-pi-pi-iš-ši",,,"<qt><font color=""#de0000"">pi</font>-iš-<font color=""#c30000"">ši</font></qt>",,
pi-iš-ti,nE,,biis~ti,,,other,,,,"<qt><font color=""#de0000"">pi</font>-iš-<font color=""#690000"">ti</font></qt>",,
pi-lak?,nE,,bilak,1,,other,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#b40000"">lak</font></qt>",,
pil.lg,nE,,bil,1,,other,,,,"<qt><font color=""#d50000"">pil</font>.<font color=""#690000"">lg</font></qt>",,
pi-li-ni-qa-me,mE,work-1PL-INANIM.AGR,biliniqame,3,,other,,,,,,
pil-li,nE,,billi,,,other,pil.lg,,,"<qt><font color=""#d50000"">pil</font>-li</qt>",,
bi-ma?-di,oE,,bimadi,,,other,,,,"<qt><font color=""#de0000"">bi</font>-<font color=""#b40000"">ma</font>-di</qt>",,
pír-an-ni7?-in,nE,,biranni7in,,,other,,,,"<qt><font color=""#e10000"">pír</font>-<font color=""#c30000"">an</font>-<font color=""#00ff00"">ni<sub><small>7</small></sub></font>-in</qt>",,
2.-na,achE,'th,na,1,,other,-um-me-man-na,,,<qt>-na</qt>,,
pír-ri-na,achE,pir-na,birrina,1,,other,,,,"<qt><font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-na</qt>",man,
ba-taš-šá,achE,,batas~s~a,1,,other,,,,"<qt><font color=""#9b0000"">ba</font>-<font color=""#b40000"">taš</font>-<font color=""#c30000"">šá</font></qt>",,
ba-te-[ik?]-e?-ri,mE,herd-PASS.PTCP-3SG-3SG.AGR,bateikeri,1,,other,ba-te-ik,,,"<qt><font color=""#9b0000"">ba</font>-te-<font color=""#c30000"">ik</font>-<font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font></qt>",,
pi-tú-ša,mE,«pituša»,bitus~a,1,,other,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#d50000"">tú</font>-ša</qt>",,
pi-ul-ri-nu-ú,oE,,biulrinuu,1,,other,pu-ul-ri-nu-um,,,"<qt><font color=""#de0000"">pi</font>-ul-<font color=""#9b0000"">ri</font>-nu-<font color=""#9b0000"">ú</font></qt>",,
[h].pu-d[a-…],nE,,buda,,,other,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">…</font></qt>",,
pu-el-ki-e,nE,,buelkie,2,,other,,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#9b0000"">el</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">e</font></qt>",,
pu-hu-ni-qa-me-na,mE,child-1PL-INANIM.AGR-GEN,buhuniqamena,1,,other,,,,,,
pu-ud-da,"nE, achE",again?,buudda,4,,other,,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
ni-bi,oE,2SG-3PL.AGR,nibi,1,,other,,,,"<qt><font color=""#c30000"">ni</font>-<font color=""#de0000"">bi</font></qt>",,
ni,mE,2SG,ni,,,other,"nu, du-ni-h-ši-ni, du-ni-iš-ni, du-ni-it-ni, [du]-nu-ik-ni, du-nu-iš-ni, tur-nah-ni, tu4-ru-uk-ni, tu4-ru-un, tu4-ru-uš-ni-e, e-ri-en-tum4-ni",,,"<qt><font color=""#c30000"">ni</font></qt>",,
-ni,achE,2SG.POSS,ni,1,,other,"pu-uk-ti-ni, ta-an-ni, GAM.taš-šu-íp-ni, tin-gi-iš-ni, ti-ri-iš-ni, du-iš-ni",,,"<qt>-<font color=""#c30000"">ni</font></qt>",,
2.-ni,mE,GEN,ni,1,,other,,,,"<qt>-<font color=""#c30000"">ni</font></qt>",,-na
3.-ni,"oE, mE, nE, achE",OPT,ni,,,other,,,,,,
bu-ul-ma-x,oE,,buulma,,,other,,,,"<qt><font color=""#9b0000"">bu</font>-ul-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">x</font></qt>",,
pu-ul-ri-nu-um,oE,,buulrinuum,1,,other,pi-ul-ri-nu-ú,,,"<qt><font color=""#9b0000"">pu</font>-ul-<font color=""#9b0000"">ri</font>-nu-<font color=""#690000"">um</font></qt>",,
bu-ù-ni.[iš-ša-an],oE,Buni-iššan,buuniis~s~aan,1,,other,bu-ni.iš-ša-[an],,,"<qt><font color=""#9b0000"">bu</font>-ù-<font color=""#c30000"">ni</font>.iš-ša-<font color=""#c30000"">an</font></qt>",,
d.bu-ul-ma.um?-mi-la-ab-bi,,bulma-umm-labbī,buulmaummilaabbi,1,umm-labbī,other,d.bu-ul-ma,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">bu</font>-ul-<font color=""#b40000"">ma</font>.<font color=""#690000"">um</font>-mi-la-<font color=""#9b0000"">ab</font>-<font color=""#de0000"">bi</font></qt>",,
pu-ur.hi-en-šà-al,oE,,buurhiens~aal,1,,other,,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#b40000"">ur</font>.<font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">šà</font>-al</qt>",,
pu-ur.hi-en-šà-hal,oE,,buurhiens~ahal,,,other,pu-ur.hi-en-šà-al,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#b40000"">ur</font>.<font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">šà</font>-<font color=""#9b0000"">hal</font></qt>",,
pu-ur-mu,nE,,buurmu,1,,other,,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#b40000"">ur</font>-<font color=""#690000"">mu</font></qt>",,
hh.za-mín-nu-ib?-[be?]-ma,nE,Zamin-PL-LOC,zaminnuibbema,1,,other,h.za-mín,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">za</font>-<font color=""#e10000"">mín</font>-nu-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font>-<font color=""#b40000"">ma</font></qt>",,-ma
da-a-e,achE,other-3SG.POSS,daae,6,,other,"da-a-be, da-a-ki",Sg.,1st,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">a</font>-<font color=""#690000"">e</font></qt>",,
da-a-e-ik-ki,achE,other-3SG.POSS-towards,daaeikki,1,,other,,Sg.,1st,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">a</font>-<font color=""#690000"">e</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
da-a-ib-be,achE,other-PL-3SG.POSS,daaibbe,1,,other,da-a-e,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
da-a-ip,achE,daa-PL,daaip,,,other,da-a-ib-be,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ip</font></qt>",,
da-a-ki,achE,elsewhere,daaki,5,,other,"da-ki, da-a-e+-ki, da-a-e-ik-ki, da-a-ki-ma",,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ki</font></qt>",,
ki,achE,1,gi,7,,other,,,,"<qt><font color=""#690000"">ki</font></qt>",,
da-a-ki-ma,achE,elsewhere-in,daakima,13,,other,da-a-ki,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ki</font>-<font color=""#b40000"">ma</font></qt>",,-ma
da-a-ki.lu-ra-qa,achE,other-by-luraka,daakiluraqa,1,,other,,,,,,
ta-al-lu-h,mE,write-1SG,daalluh,4,,other,,,,"<qt>ta-al-<font color=""#690000"">lu</font>-<font color=""#d50000"">h</font></qt>",,
ni-ka,oE,1PL,nika,1,,other,"ni-qa, ta-an.ni-ku",,,"<qt><font color=""#c30000"">ni</font>-ka</qt>",,
ta-hu-re,oE,tahuru,dahure,,,other,,,,"<qt>ta-<font color=""#d50000"">hu</font>-<font color=""#00ff00"">re</font></qt>",,
tak,nE,also2,dak,17,,other,,Sg.,1st,"<qt><font color=""#c30000"">tak</font></qt>",,
zí-ti,achE,,ziti,,,other,,,,"<qt><font color=""#690000"">zí</font>-<font color=""#690000"">ti</font></qt>",,
tak-ni-ma,mE,«taknima»,daknima,1,,other,,,,"<qt><font color=""#c30000"">tak</font>-<font color=""#c30000"">ni</font>-<font color=""#b40000"">ma</font></qt>",,
-ib-be,nE,PL,ibbe,1,,other,"-ib-ba, -be, da-li-ib-be",,,"<qt>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
-ib-be-da,achE,together,ibbeda,1,,other,-be-da,,,"<qt>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font>-<font color=""#9b0000"">da</font></qt>",,
-ib-be-ud-da-na,achE,together,ibbeuddana,1,,other,-ib-be-da,,,"<qt>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-na</qt>",,
-ib-ba,achE,PL,ibba,1,,other,,,,"<qt>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
tal-li-ma-na,achE,write-ma-na,dallimana,1,,other,,,,"<qt><font color=""#9b0000"">tal</font>-li-<font color=""#b40000"">ma</font>-na</qt>",,
da-maš-še,achE,,damas~s~e,1,,other,da-ut-maš-še,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#de0000"">maš</font>-<font color=""#690000"">še</font></qt>",,
ta-na-ne,oE,,danane,,,other,,,,"<qt>ta-na-<font color=""#d50000"">ne</font></qt>",,
ta-nu-ú-ki?,oE,,danuuki,1,,other,,,,"<qt>ta-nu-<font color=""#9b0000"">ú</font>-<font color=""#690000"">ki</font></qt>",,
hi-ma,"mE, achE",this-LOC,hima,1,,other,hi,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#b40000"">ma</font></qt>",,-ma
2.hi-ma,"mE, nE, achE",this-LOC,hima,,,other,"hi, hi-ma",,,"<qt><font color=""#c30000"">hi</font>-<font color=""#b40000"">ma</font></qt>",,-ma
i-da-qa,achE,with,idaqa,1,,other,hi-da-qa,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ú-pi,,upi,upi,,,other,"tan.ì-lí.ù-pi, šà-du-ú-pi-i, f.pi-ru-pi",,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#e40000"">pi</font></qt>",,
ú-pi-ri,achE,that-SG,upiri,1,,other,hu-pír-ri,Sg.,1st,"<qt><font color=""#9b0000"">ú</font>-<font color=""#e40000"">pi</font>-<font color=""#9b0000"">ri</font></qt>",,
hh.ú-pír-ri,achE,that-SG,upirri,1,,other,hu-pír-ri,Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">ú</font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font></qt>",,
gi-ri-ma,mE,vow-LOC,girima,3,,other,gi-ri-ma-pu,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font></qt>",,-ma
gi-ri-ni,mE,vow-GEN,girini,1,,other,gi-ri-na,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">ni</font></qt>",,
gi-ri-na,"oE, mE",vow-GEN,girina,7,,other,gi-ri,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-na</qt>",,-na
gi-ri-ma-pu,mE,vow-ma-api-1SG,girimapu,3,,other,,Sg.,1st,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">pu</font></qt>",,-p
-tan-na,achE,-like,danna,15,,other,d.ITU.lg.tan-na,,,"<qt>-<font color=""#c30000"">tan</font>-na</qt>",,
da-qa-ni,achE,,daqani,1,,other,,,,,,
ta-ri,oE,,dari,,,other,,,,"<qt>ta-<font color=""#9b0000"">ri</font></qt>",,
ta-ri-en,oE,,darien,1,,other,,Pl.,3rd Anim.,"<qt>ta-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font></qt>",,
ti-at,mE,other2,diat,1,,other,[ti?]-a-te,,,"<qt><font color=""#690000"">ti</font>-<font color=""#690000"">at</font></qt>",,
[ti?]-a-te,oE,other2-3SG.POSS,diate,1,,other,ti-at+-e,,,"<qt><font color=""#690000"">ti</font>-<font color=""#690000"">a</font>-te</qt>",,
ti?-ba,achE,before,diba,1,,other,ti-ib-ba,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ba</font></qt>",,
ti-ib-be,"nE, achE",before,diibbe,,,other,"ti-ib-ba, ti-ib-be.da-h, ti-ib-be.da-an-da, ti-ib-be.da-iš, ti-ib-be.da-iš-da, ti-ib-be.da-iš-ti, ti-ib-be.da-qa, [ti]-ib-be.taš-da",,,"<qt><font color=""#690000"">ti</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
ti-ib-ba,"mE, nE, achE",for,diibba,16,,other,"te-ib-ba, ti-ib-be, ti?-ba, 2.ti-ib-be",Sg.,1st,"<qt><font color=""#690000"">ti</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
da-sa?-ap,nE,,dasaap,1,,other,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font></qt>",,
2.ti-ib-be,nE,write-3SG.POSS,diibbe,,,other,tibb+-e,,,"<qt><font color=""#690000"">ti</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
ù-me,"oE, mE",,ume,,,other,,Sg.,1st,"<qt>ù-<font color=""#9b0000"">me</font></qt>",,
ú-me,"oE, mE",1SG-INANIM.AGR,ume,1,,other,,Sg.,1st,"<qt><font color=""#9b0000"">ú</font>-<font color=""#9b0000"">me</font></qt>",,
ú-me-ni,mE,1SG-INANIM.AGR-INANIM2.AGR,umeni,,,other,ú-mi-ni,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#9b0000"">me</font>-<font color=""#c30000"">ni</font></qt>",,
te,achE,also2,de,5,,other,"da, tak, hh.hi-su-te",Sg.,3rd Anim.,<qt>te</qt>,,
te-hu-ur,,,dehuur,1,,other,,,,"<qt>te-<font color=""#d50000"">hu</font>-<font color=""#b40000"">ur</font></qt>",,
te-ib-ba,"nE, achE",before,deibba,,,other,ti-ib-ba,,,"<qt>te-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
te-ik,nE,,deik,,,other,,,,"<qt>te-<font color=""#c30000"">ik</font></qt>",,
-ga,mE,1SG.AGR,ga,1,,other,"-ka, -qa",,,"<qt>-<font color=""#9b0000"">ga</font></qt>",,
-ka,mE,1SG.AGR,ga,2,,other,"-ga, -qa",,,<qt>-ka</qt>,,
-qa,"mE, nE",1SG.AGR,ga,16,,other,"-ga, -ka, du-na-qa",,,"<qt>-<font color=""#00ff00"">qa</font></qt>",,
hi-su,achE,,hisu,,,other,"hi, hi-su-da, hi-su-ud-da, hh.hi-su-te",,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">su</font></qt>",,
hi-su-da,achE,,hisuda,,,other,hi-su+da,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">da</font></qt>",,
hi-su-ud-da,achE,,hisuudda,,,other,"hi-su+da, hi-su-da, hh.hi-su-te",,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">su</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
hh.hi-su-te,achE,,hisute,,,other,hi-su+te,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">hi</font>-<font color=""#690000"">su</font>-te</qt>",,
hu-h-šu-na,nE,revenge?,huhs~una,1,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">šu</font>-na</qt>",,
hu-h-tu,oE,huhtu,huhtu,,,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-tu</qt>",,
