transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
h.bì-it.e-te-el-li-e?,mE,Bīt-Etelle,biiteteellie,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">e</font>-te-<font color=""#9b0000"">el</font>-li-<font color=""#690000"">e</font></qt>",location,
bi-it.hul-bi,oE,bīt-hulbi,biithulbi,6,bīt,GN,,,,"<qt><font color=""#de0000"">bi</font>-<font color=""#690000"">it</font>.hul-<font color=""#de0000"">bi</font></qt>",location,
[h.bì]-it.ha-ni-bì,mE,bīt-Hanibi,biithanibi,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">ni</font>-<font color=""#de0000"">bì</font></qt>",location,
h.bì-it.hu-ul-mi,mE,Bīt-hulmi,biithuulmi,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#d50000"">hu</font>-ul-mi</qt>",location,
h.bì-it.iš-ši-h[u],mE,bīt-iššihu,biitis~s~ihu,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.iš-<font color=""#c30000"">ši</font>-<font color=""#d50000"">hu</font></qt>",location,
[h.bì-it.i]š-tar,mE,Bīt-Ištari,biitis~tar,1,bīt-ištari,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.iš-<font color=""#c30000"">tar</font></qt>",location,
h.bì-it.it-ta-[…],mE,Bīt-Itta?,biititta,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">it</font>-ta-<font color=""#9b0000"">…</font></qt>",location,
h.bì-i[t.k]i-la-ak-[…],mE,bīt-kilak…,biitkilaak,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">ki</font>-la-<font color=""#690000"">ak</font>-<font color=""#9b0000"">…</font></qt>",location,
[h.bì-it.]ki-la-al-la,mE,Bīt-Kilallu,biitkilaalla,,bīt-kilallu,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">ki</font>-la-al-la</qt>",location,
h.bì-it.ku-un-zu-ba-ti,mE,Bīt-Kunzubati,biitkuunzubati,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">zu</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ti</font></qt>",location,
h.bì-it.la-as-si-i?,mE,Bīt-Lassi,biitlaassii,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.la-<font color=""#9b0000"">as</font>-<font color=""#690000"">si</font>-<font color=""#9b0000"">i</font></qt>",location,
[h.bì-i]t.la-ki-bu,mE,Bīt-Lakibu,biitlakibu,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.la-<font color=""#690000"">ki</font>-<font color=""#9b0000"">bu</font></qt>",location,
h.bì-it.ma-ti-mu,mE,Bīt-Matimu,biitmatimu,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">mu</font></qt>",location,
h.bì-it.na-gi-ya,mE,Bīt-Nagiya,biitnagiya,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.na-<font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ya</font></qt>",location,
[h.bì]-it.n[a-k]i-ru,mE,Bīt-nāgiri,biitnakiru,1,bīt-nāgiri,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.na-<font color=""#690000"">ki</font>-<font color=""#b40000"">ru</font></qt>",location,
[h.bì]-it.na-an-ga5-ri,mE,bīt-nangāri,biitnaanga5ri,1,bīt-nangāri,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.na-<font color=""#c30000"">an</font>-<font color=""#00ff00"">ga<sub><small>5</small></sub></font>-<font color=""#9b0000"">ri</font></qt>",location,
h.bì-it.mu-qì-ya,mE,bīt-mūqiya,biitmuqiya,,bīt-mūqiya,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">mu</font>-<font color=""#00ff00"">qì</font>-<font color=""#9b0000"">ya</font></qt>",location,
[h.bì-it.na-a]p-pa-hi-e,mE,Bīt-Nappahi,biitnaappahie,,bīt-nappahi,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.na-<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font>-<font color=""#c30000"">hi</font>-<font color=""#690000"">e</font></qt>",,
[h.bì-it.p]i-l[a]-an-tu4,mE,bīt-pilantu,biitpilaantu,,bīt-pilantu,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#de0000"">pi</font>-la-<font color=""#c30000"">an</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",location,
h.bì-it.pu-ul-zu-šu,mE,Bīt-Pulzušu,biitpuulzus~u,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">pu</font>-ul-<font color=""#690000"">zu</font>-<font color=""#9b0000"">šu</font></qt>",location,
[h.bì]-it.ri-e-rab-bì,mE,Bīt-Rē'ī-Rabi,biitrierabbi,1,bīt-rē'ī-rabi,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">ri</font>-<font color=""#690000"">e</font>-<font color=""#00ff00"">rab</font>-<font color=""#de0000"">bì</font></qt>",location,
[h.bì]-it.ri-[x]-la-[y],mE,bīt-ri?,biitrilay,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">x</font>-la-<font color=""#9b0000"">y</font></qt>",location,
h.bì-it.ša-il-ti,mE,,biits~ailti,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.ša-<font color=""#690000"">il</font>-<font color=""#690000"">ti</font></qt>",location,
[h.bì-it.ri]-du4-ti.GAL,mE,Bīt-Ridūti-Rabû,biitridutigal,1,bīt-ridūti-rabû,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">ri</font>-<font color=""#00ff00"">du<sub><small>4</small></sub></font>-<font color=""#690000"">ti</font>.<font color=""#c30000"">GAL</font></qt>",location,
h.bì-it.ri-du4-ti.TUR,mE,Bīt-Ridūti-Ṣehru,biitridutitur,1,bīt-ridūti-ṣehru,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">ri</font>-<font color=""#00ff00"">du<sub><small>4</small></sub></font>-<font color=""#690000"">ti</font>.<font color=""#b40000"">TUR</font></qt>",location,
h.bì-it.ra-ap-i-qú,mE,Bīt-Rapiqu,biitraapiqu,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font>-<font color=""#9b0000"">i</font>-<font color=""#00ff00"">qú</font></qt>",location,
h.bì-it.na-šu-ma-li-ya,mE,Bīt-Šumaliya,biitnas~umaliya,1,bīt-šumaliya,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.na-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">ma</font>-li-<font color=""#9b0000"">ya</font></qt>",location,
[h.]bì-it.qa-ta-áš-ma-an,mE,Bīt-Kadašman,biitqataas~maan,1,bīt-kadašman,GN,,,,,,
[h.bì-i]t.d.XXX.še-mi,mE,Bīt-Sîn-Šemi,biitxxxs~emi,1,bīt,GN,,,,,,
[h].bì-it.d.XXX.i-ri-ba,mE,Bīt-Sîn-Iriba,biitxxxiriba,1,bīt,GN,,,,,,
h.bì-it.d.XXX.iš-ma-an-ni,mE,Bīt-Sîn-Išmanni,biitxxxis~maanni,1,bīt,GN,,,,,,
h.bì-it.ri-gi5-im.d.IŠKUR,mE,Bīt-Rigim-Adad,biitrigiimis~kur,1,bīt,GN,,,,,,
h.bì-it.ta-am-te-ya,mE,Bīt-Tamteya,biittaamteya,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.ta-am-te-<font color=""#9b0000"">ya</font></qt>",location,
h.bì-it.š[i-…],mE,Bīt-Ši?,biits~i,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#c30000"">ši</font>-<font color=""#9b0000"">…</font></qt>",location,
h.bì-it.ta-sak.LUGÀL,mE,Bīt-Tasak-Sunki,biittasaklugal,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.ta-<font color=""#9b0000"">sak</font>.<font color=""#690000"">LUGÀL</font></qt>",location,
h.b[ì-i]t.um?-ma-ša-ap,mE,bīt,biitummas~aap,,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font>-ša-<font color=""#9b0000"">ap</font></qt>",location,
[h.bì-it].ur.ku-up-pu-h-ti,mE,bīt-ur-kupuhti,biiturkuuppuhti,,bīt,GN,ku-up-pu-h-ti,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#b40000"">ur</font>.<font color=""#d50000"">ku</font>-<font color=""#690000"">up</font>-<font color=""#9b0000"">pu</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ti</font></qt>",location,
[h.bì-it.t]u4.ur-n[i-…],mE,bīt-tu?-urni?,biittuurni,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#b40000"">tu<sub><small>4</small></sub></font>.<font color=""#b40000"">ur</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">…</font></qt>",location,
h.bì-it.ú-za-l[i],mE,Bīt-uzāli,biituzali,1,bīt-uzāli,GN,h.du-un-nu,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">ú</font>-<font color=""#690000"">za</font>-li</qt>",location,
h.bì-i[t.x-ha-tu4,mE,Bīt-?,biithatu,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">x</font>-<font color=""#690000"">ha</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",,
h.bì-it.[x-a]r-ri-qa,mE,Bīt-?,biitarriqa,1,bīt,GN,,,,,,
h.bì-it.[x]-ki-iš.d.IŠKUR,mE,Bīt-?-Adad,biitkiis~is~kur,1,bīt,GN,,,,,,
pi-la-a-a,oE,,bilaaa,,,GN,,,,"<qt><font color=""#de0000"">pi</font>-la-<font color=""#690000"">a</font>-<font color=""#690000"">a</font></qt>",location,
h.bì-it.[x-y]-na-ap-ši-ra,mE,bīt,biitynaaps~ira,1,bīt,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-<font color=""#690000"">it</font>.<font color=""#9b0000"">x</font>-<font color=""#9b0000"">y</font>-na-<font color=""#9b0000"">ap</font>-<font color=""#c30000"">ši</font>-<font color=""#690000"">ra</font></qt>",location,
[h.bì-it].za-paq-qa,mE,,biitzapaqqa,1,,GN,,,,,,
v.pi-li-n[a-…],oE,,bilina,1,,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#de0000"">pi</font>-li-na-<font color=""#9b0000"">…</font></qt>",location,
URU.pil-la-ti,nA,pillat,billati,,,GN,URU.pi-il-la-at,,,"<qt><font color=""#690000"">URU</font>.<font color=""#d50000"">pil</font>-la-<font color=""#690000"">ti</font></qt>",city,
URU.pil-lat,nA,pillat,billat,1,,GN,"LÚ.pil-lat, URU.pi-il-la-at",,,"<qt><font color=""#690000"">URU</font>.<font color=""#d50000"">pil</font>-<font color=""#00ff00"">lat</font></qt>",city,
[h.pi-ra]-ma,achE,pirāva,birama,1,pirāva,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font></qt>",location,
h.pír-da-an,achE,,birdaan,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font></qt>",location,
h.pír-da-áš-be,achE,prtāspa,birdaas~be,2,prtāspa,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">áš</font>-<font color=""#de0000"">be</font></qt>",location,
h.pír-da-ut-kaš,achE,pirdatkaš,birdautkas~,3,pirdatkaš,GN,h.pír-ti-ut-kaš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#9b0000"">da</font>-<font color=""#d50000"">ut</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.pír-da-áš-qa,achE,,birdaas~qa,1,,GN,"pír-da-áš-ba, h.pír-da-áš-be",,,,,
h.pír-du-bat-ti-iš,achE,prϑupati-š,birdubattiis~,,prϑupati,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#9b0000"">du</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
pi-ri-in,nE,kārūn,biriin,1,,GN,,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#9b0000"">ri</font>-in</qt>",river,
h.mu-ut-ri-iz-za-an,achE,Mutriza-LOC2,muutriizzaan,1,,GN,h.mu-ut-ri-za-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">mu</font>-<font color=""#d50000"">ut</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
h.mu-ut-ri-za-iš,achE,mutriza-š,muutrizais~,,,GN,h.mu-ut-ri-iz-za-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">mu</font>-<font color=""#d50000"">ut</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">za</font>-iš</qt>",location,
h.pír-mi-iš,achE,pirmiya-š,birmiis~,12,,GN,h.pír-mi-ya,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-mi-iš</qt>",location,
h.pír-mi-ya,achE,pirmiya,birmiya,1,,GN,h.pír-mi-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-mi-<font color=""#9b0000"">ya</font></qt>",location,
h.pír-na-ku-iš,achE,pirnaku-š,birnakuis~,2,,GN,"h.pír-na-ku-ma, h.pír-na-ku-ya",,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-na-<font color=""#d50000"">ku</font>-iš</qt>",location,
h.pír-na-ku-ma,achE,pirnaku-LOC,birnakuma,1,,GN,"h.pír-na-ku-iš, h.pír-na-ku-ya",,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-na-<font color=""#d50000"">ku</font>-<font color=""#b40000"">ma</font></qt>",,
h.pír-na-ku-ya,achE,pirnaku,birnakuya,1,,GN,"h.pír-na-ku-ma, h.pír-na-ku-ya",,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-na-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">ya</font></qt>",,
h.pír-ra-an?-du-ma-nu-iš,achE,,birraandumanuis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font>-nu-iš</qt>",location,
h.pír-ra-a-ti-nu-iš,achE,,birraatinuis~,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ti</font>-nu-iš</qt>",location,
h.pír-ra-áš-še-taš,achE,fraxšaita-š,birraas~s~etas~,3,fraxšaita,GN,"h.pa-iš-šá-taš, h.pír-ra-iš-še-taš, h.pír-ra-še-taš, h.pír-ráš-še-taš",,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">áš</font>-<font color=""#690000"">še</font>-<font color=""#b40000"">taš</font></qt>",location,
h.pír-ra-bar-tam5-da,achE,,birrabartam5da,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">bar</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#9b0000"">da</font></qt>",location,
h.pír-ra-a-da-me-iš,achE,fraitamya-š,birraadameis~,,fraitamya,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">a</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">me</font>-iš</qt>",location,
h.pír-ra-iš-še-taš,achE,fraxšaita-š,birrais~s~etas~,3,fraxšaita,GN,h.pír-ra-áš-še-taš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-iš-<font color=""#690000"">še</font>-<font color=""#b40000"">taš</font></qt>",location,
h.pír-ra?-ku-maš,achE,,birrakumas~,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#d50000"">ku</font>-<font color=""#de0000"">maš</font></qt>",location,
h.pír-ra-ma-na-um,achE,framānam,birramanaum,,framānam,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-na-<font color=""#690000"">um</font></qt>",location,
h.pír-ra-še-taš,achE,fraxšaita-š,birras~etas~,2,fraxšaita,GN,h.pír-ra-áš-še-taš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">še</font>-<font color=""#b40000"">taš</font></qt>",location,
h.pír-ráš-še-taš,achE,fraxšaita-š,birras~s~etas~,2,fraxšaita,GN,h.pír-ra-áš-še-taš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#b40000"">ráš</font>-<font color=""#690000"">še</font>-<font color=""#b40000"">taš</font></qt>",location,
h.pír-ri-du-iš,achE,,birriduis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">du</font>-iš</qt>",location,
h.pír-ri-ti-ma-ti-iš,achE,fritivatīš,birritimatiis~,1,fritivatīš,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.pír-ri-tuk-kaš,achE,fritika-š,birritukkas~,12,fritika,GN,h.bar-ri-tuk-kaš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">tuk</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.ba-ti-ik-qa-an,achE,Batika-LOC2,batiikqaan,3,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ba</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ik</font>-<font color=""#00ff00"">qa</font>-<font color=""#c30000"">an</font></qt>",,-an
hh.pír-tam5-šá-na,achE,prtausāna,birtam5s~ana,,prtausāna,GN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#e10000"">pír</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#c30000"">šá</font>-na</qt>",location,
h.pír-ti-ut-kaš,achE,pirdatkaš,birtiutkas~,,,GN,h.pír-da-ut-kaš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#e10000"">pír</font>-<font color=""#690000"">ti</font>-<font color=""#d50000"">ut</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.pi-ru-iš,achE,,biruis~,1,,GN,pi-ri-um-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#b40000"">ru</font>-iš</qt>",location,
h.pi-ru-kaš,achE,pīruka-š,birukas~,8,pīruka,GN,pi-ri-um-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#b40000"">ru</font>-<font color=""#de0000"">kaš</font></qt>",location,
pi-ša-an-ne,achE,pišane,bis~aanne,2,,GN,pi-ša-ni,,,"<qt><font color=""#de0000"">pi</font>-ša-<font color=""#c30000"">an</font>-<font color=""#d50000"">ne</font></qt>",location,
pi-ša-ni,oE,pišane,bis~ani,1,,GN,pi-ša-an-ne,,,"<qt><font color=""#de0000"">pi</font>-ša-<font color=""#c30000"">ni</font></qt>",location,
bi-še-en.KI,oE,,bis~eenki,,,GN,,,,"<qt><font color=""#de0000"">bi</font>-<font color=""#690000"">še</font>-<font color=""#690000"">en</font>.<font color=""#690000"">KI</font></qt>",location,
h.pi-tan-na-an,achE,pitannan,bitannaan,3,,GN,h.pi-ut-tan-na-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#c30000"">tan</font>-na-<font color=""#c30000"">an</font></qt>",location,
h.bì-ta-ti.[ša.…],mE,,bitatis~a,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">bì</font>-ta-<font color=""#690000"">ti</font>.ša.<font color=""#9b0000"">…</font></qt>",location,
pi?-ti?-man,achE,,bitiman,1,,GN,h.pi-ud-du-ma-an,,,"<qt><font color=""#de0000"">pi</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font></qt>",location,
h.pi-ud?-da-ma,achE,pitava,biuddama,,pitava,GN,h.pi-ud-du-ma-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font></qt>",location,
h.pi-ud-du-ma-an,achE,Pitava-LOC2,biuddumaan,2,pitava,GN,"h.pi-da-ma, pi?-ti?-man, h.pi-ud?-da-ma, -an",,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font></qt>",location,
h.pi?-ut-la-an,achE,,biutlaan,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#d50000"">ut</font>-la-<font color=""#c30000"">an</font></qt>",location,
h.pi-ut-tan-na-an,achE,pitannan,biuttannaan,10,,GN,"h.pi-tan-na-an, -an",,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#d50000"">ut</font>-<font color=""#c30000"">tan</font>-na-<font color=""#c30000"">an</font></qt>",location,
h.pi-za-at-ma-an,achE,Bezitme-LOC2,bizaatmaan,1,,GN,h.be-is-si-ut-me,,,"<qt><font color=""#c30000"">h</font>.<font color=""#de0000"">pi</font>-<font color=""#690000"">za</font>-<font color=""#690000"">at</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font></qt>",location,
URU.bu-bi-e,nA,,bubie,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#9b0000"">bu</font>-<font color=""#de0000"">bi</font>-<font color=""#690000"">e</font></qt>",city,
URU.bu-bi-lu,nA,pupila,bubilu,5,,GN,URU.bu-bi-la,,,"<qt><font color=""#690000"">URU</font>.<font color=""#9b0000"">bu</font>-<font color=""#de0000"">bi</font>-<font color=""#690000"">lu</font></qt>",city,
h.pu-hu-tu4,mE,Puhutu,buhutu,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#d50000"">hu</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",location,
pu-la-be-li,achE,,bulabeli,,,GN,,,,"<qt><font color=""#9b0000"">pu</font>-la-<font color=""#de0000"">be</font>-li</qt>",location,
h.pu-ir-qa-da-an,achE,,buirqadaan,1,,GN,,,,,,
h.pu-mu,achE,,bumu,5,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#690000"">mu</font></qt>",location,
h.bu-na-áš-ti-iš,achE,bunasti-š,bunaas~tiis~,2,bunasti,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">bu</font>-na-<font color=""#9b0000"">áš</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.pu-pi-la,nE,pupila,bupila,1,,GN,"URU.bu-bi-la, URU.bu-bi-lu",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#de0000"">pi</font>-la</qt>",location,
pu-ra-at-tu4,mE,Euphrates,buraattu,1,,GN,,,,"<qt><font color=""#9b0000"">pu</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">at</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",location,
h.pu-ra-da-na,achE,bauradāna,buradana,1,bauradāna,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">da</font>-na</qt>",location,
h.pur-al-si-iš,mE,,buralsiis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">pur</font>-al-<font color=""#690000"">si</font>-iš</qt>",location,
h.bu?-ráš?-še,achE,,buras~s~e,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">bu</font>-<font color=""#b40000"">ráš</font>-<font color=""#690000"">še</font></qt>",location,
h.pu-ru-iš,achE,,buruis~,2,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">pu</font>-<font color=""#b40000"">ru</font>-iš</qt>",location,
