transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
a-ta-ar,oE,ata-SG,ataar,2,,PN,a-ta,,,"<qt><font color=""#690000"">a</font>-ta-ar</qt>",man,
a-ta.d.hi-li,oE,Ata-Hili,atahili,1,,PN,"a-ta.pu-ú, a-ta",,,"<qt><font color=""#690000"">a</font>-ta.<font color=""#c30000"">d</font>.<font color=""#c30000"">hi</font>-li</qt>",man,
a-ta-šu,oB,aitašu,atas~u,,,PN,a-at-ta-šu,,,"<qt><font color=""#690000"">a</font>-ta-<font color=""#9b0000"">šu</font></qt>",man,
a-ta-'-re-du,nB,ata-rēdû,ata'redu,1,rēdû,PN,a-ta,Sg.,1st,"<qt><font color=""#690000"">a</font>-ta-<font color=""#c30000"">'</font>-<font color=""#00ff00"">re</font>-<font color=""#9b0000"">du</font></qt>",man,
a-ta.pu-ú,oE,,atapuu,,,PN,"a-ta.d.hi-li, a-ta",,,"<qt><font color=""#690000"">a</font>-ta.<font color=""#9b0000"">pu</font>-<font color=""#9b0000"">ú</font></qt>",,
a-ta.šu-nu,oE,ata-šunu,atas~unu,1,,PN,a-ta+šu-nu-nu,,,"<qt><font color=""#690000"">a</font>-ta.<font color=""#9b0000"">šu</font>-nu</qt>",man,
a-te-at-ti,oE,,ateatti,,,PN,,,,"<qt><font color=""#690000"">a</font>-te-<font color=""#690000"">at</font>-<font color=""#690000"">ti</font></qt>",man,
a-te.ki-tin,nE,,atekitin,1,,PN,,,,"<qt><font color=""#690000"">a</font>-te.<font color=""#690000"">ki</font>-<font color=""#9b0000"">tin</font></qt>",man,
v.at-hi-be-it,mE,,athibeit,1,,PN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-<font color=""#c30000"">hi</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">it</font></qt>",man,
at-hi-bu,oE,,athibu,1,,PN,,,,"<qt><font color=""#690000"">at</font>-<font color=""#c30000"">hi</font>-<font color=""#9b0000"">bu</font></qt>",man,
hh.at-hu-ban,achE,Athuban,athuban,,,PN,hu-ban,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ban</font></qt>",man,
at-ka-lu-lu,oE,Atkalulu,atkalulu,3,,PN,at-kal-lu-lu,,,"<qt><font color=""#690000"">at</font>-ka-<font color=""#690000"">lu</font>-<font color=""#690000"">lu</font></qt>",man,
at-kal-lu-lu,oE,Atkalulu,atkallulu,1,,PN,at-ka-lu-lu,,,"<qt><font color=""#690000"">at</font>-<font color=""#c30000"">kal</font>-<font color=""#690000"">lu</font>-<font color=""#690000"">lu</font></qt>",man,
hh.at-pi-iz-za,achE,āϑβyača,atpiizza,2,āϑβyača,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#e40000"">pi</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",man,
hh.at-pu-du,achE,,atpudu,1,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#9b0000"">pu</font>-<font color=""#9b0000"">du</font></qt>",man,
hh.at-ra-áš-da,achE,ātr-rāsta,atraas~da,,ātr-rāsta,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">da</font></qt>",man,
at-ta-a-am,oE,,attaaam,,,PN,,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#690000"">a</font>-am</qt>",man,
at-ta-a-da,oE,,attaada,,,PN,,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#690000"">a</font>-<font color=""#9b0000"">da</font></qt>",man,
at-ta-a.ì-lí,oE,father-ilī,attaaili,1,ilī,PN,,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#690000"">a</font>.<font color=""#c30000"">ì</font>-<font color=""#00ff00"">lí</font></qt>",man,
at-ta.bu-ni,oE,Atta-buni,attabuni,3,,PN,ad-da.bu-ni,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#9b0000"">bu</font>-<font color=""#c30000"">ni</font></qt>",man,
at-ta-da,oE,,attada,,,PN,,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#9b0000"">da</font></qt>",man,
[a]t?-ta-da-ru-ni-gi,oE,,attadarunigi,,,PN,,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ru</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">gi</font></qt>",man,
at-ta-gi,oE,,attagi,,,PN,,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#9b0000"">gi</font></qt>",man,
v.at-ta.hu-be-si-ir,oE,father-hubiϑi-SG,attahubesiir,1,,PN,v.at-ta.hu-bi-ti-ir,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta.<font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">si</font>-ir</qt>",man,
at-ta.ha-te-it,oE,father-hateit,attahateit,5,,PN,,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#690000"">ha</font>-te-<font color=""#690000"">it</font></qt>",man,
v.at-ta.hu-bi-ti-ir,oE,father-hubiϑi-SG,attahubitiir,2,,PN,v.at-ta.hu-be-si-ir,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta.<font color=""#d50000"">hu</font>-<font color=""#de0000"">bi</font>-<font color=""#690000"">ti</font>-ir</qt>",man,
at-ta.hu-šu,oE,Atta-Hušu,attahus~u,3,,PN,ad-da.hu-šu,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#d50000"">hu</font>-<font color=""#9b0000"">šu</font></qt>",man,
at-ta.ku-te-ir-ra,oE,,attakuteirra,1,,PN,at-ta+ku-te-ir-ra,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#d50000"">ku</font>-te-ir-<font color=""#690000"">ra</font></qt>",man,
at-ta.ha-al-ki,oE,Atta-Halki,attahaalki,,,PN,at-ta.hal-ki,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#690000"">ha</font>-al-<font color=""#690000"">ki</font></qt>",man,
at-ta.ha-ru-ut,oE,father-harut,attaharuut,,,PN,,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#690000"">ha</font>-<font color=""#b40000"">ru</font>-<font color=""#d50000"">ut</font></qt>",man,
at-ta.hal-ki,oE,father-halki,attahalki,2,,PN,at-ta.ha-al-ki,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#9b0000"">hal</font>-<font color=""#690000"">ki</font></qt>",,
at-ta.ha-aš-tu-uk,oE,Atta-hašduk,attahaas~tuuk,12,,PN,,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#690000"">ha</font>-<font color=""#c30000"">aš</font>-tu-<font color=""#9b0000"">uk</font></qt>",,
ha-al.si?-nu-ma?,oE,,haalsinuma,,,PN,,,,"<qt><font color=""#690000"">ha</font>-al.<font color=""#690000"">si</font>-nu-<font color=""#b40000"">ma</font></qt>",man,
ha-am-ba-ap-pi,oE,,haambaappi,,,PN,,,,"<qt><font color=""#690000"">ha</font>-am-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ap</font>-<font color=""#de0000"">pi</font></qt>",man,
ha-al.lu-di-iš-[x],oE,,haalludiis~,,,PN,,,,"<qt><font color=""#690000"">ha</font>-al.<font color=""#690000"">lu</font>-di-iš-<font color=""#9b0000"">x</font></qt>",man,
hh.ha-li-ma,achE,,halima,,,PN,hh.ha-ri-na,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ha</font>-li-<font color=""#b40000"">ma</font></qt>",man,
ha-li.d.MÙŠ.EREN,oE,,halimus~eren,,,PN,,,,"<qt><font color=""#690000"">ha</font>-li.<font color=""#c30000"">d</font>.MÙŠ.EREN</qt>",man,
hal-ki.ab-ba-ak,,,halkiabbaak,,,PN,hal-ki,,,"<qt><font color=""#9b0000"">hal</font>-<font color=""#690000"">ki</font>.<font color=""#9b0000"">ab</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font></qt>",man,
ku-te-ir.d.na-hu-de,oE,Kutir-Nahhunte,guteirnahude,,,PN,ku-te-ir+d.nah-hu-un-te,,,"<qt><font color=""#d50000"">ku</font>-te-ir.<font color=""#c30000"">d</font>.na-<font color=""#d50000"">hu</font>-<font color=""#00ff00"">de</font></qt>",man,
ku-te-ir.na-hu-un-d[e],oE,Kutir-Nahhunte,guteirnahuunde,,,PN,ku-te-ir+d.nah-hu-un-te,,,"<qt><font color=""#d50000"">ku</font>-te-ir.na-<font color=""#d50000"">hu</font>-<font color=""#b40000"">un</font>-<font color=""#00ff00"">de</font></qt>",man,
ku-te-ir-ra,oE,,guteirra,,,PN,"am-ma.ku-te-ir-ra, at-ta.ku-te-ir-ra, [ku]-ti-ir-ra",,,"<qt><font color=""#d50000"">ku</font>-te-ir-<font color=""#690000"">ra</font></qt>",man,
ku-te-ir.si-il-ha-ha,oE,Kutir-Silhaha,guteirsiilhaha,,,PN,ku-si-ir.si-il-ha-ha,,,"<qt><font color=""#d50000"">ku</font>-te-ir.<font color=""#690000"">si</font>-<font color=""#690000"">il</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">ha</font></qt>",man,
ku-te-ir.d.UTU,oE,,guteirutu,,,PN,ku-te-ir.na-h-hu-de,,,"<qt><font color=""#d50000"">ku</font>-te-ir.<font color=""#c30000"">d</font>.<font color=""#d50000"">UTU</font></qt>",man,
ku-te.me-te-en,oE,,gutemeteen,,,PN,,,,"<qt><font color=""#d50000"">ku</font>-te.<font color=""#9b0000"">me</font>-te-<font color=""#690000"">en</font></qt>",man,
ku-te.d.ru-hu-ra-te-ir,oE,Kute-Ruhurater,guteruhurateir,,,PN,d.ru-hu.ra-te-ir,,,"<qt><font color=""#d50000"">ku</font>-te.<font color=""#c30000"">d</font>.<font color=""#b40000"">ru</font>-<font color=""#d50000"">hu</font>-<font color=""#690000"">ra</font>-te-ir</qt>",man,
ku-te-te,oE,,gutete,1,,PN,,,,"<qt><font color=""#d50000"">ku</font>-te-te</qt>",,-RED
ku-ta-a-na,oE,,gutaana,,,PN,,,,"<qt><font color=""#d50000"">ku</font>-ta-<font color=""#690000"">a</font>-na</qt>",man,
hh.ku-tar-nu-qa,achE,,gutarnuqa,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#d50000"">ku</font>-<font color=""#c30000"">tar</font>-nu-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
ku-te-ir.la-ak-šu,oE,bear-SG-lakšu,guteirlaaks~u,1,,PN,ku-te-ir,,,"<qt><font color=""#d50000"">ku</font>-te-ir.la-<font color=""#690000"">ak</font>-<font color=""#9b0000"">šu</font></qt>",man,
v.ku-te-ir.d.nah-hu-un-te,mE,Kutir-Nahhunte,guteirnahhuunte,1,,PN,ku-te-ir.na-h-hu-de,Sg.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#d50000"">ku</font>-te-ir.<font color=""#c30000"">d</font>.nah-<font color=""#d50000"">hu</font>-<font color=""#b40000"">un</font>-te</qt>",man,
ku-te-ir.na-h-hu-de,oE,Kutir-Nahhunte,guteirnahhude,1,,PN,"ku-te-ir+d.nah-hu-un-te, v.ku-tir.d.nah-hu-un-te, v.ku-ti-ir.d.nah-hu-un-te, ku-te-ir.dUTU, v.ku-tur.na-an-hu-un-de",,,"<qt><font color=""#d50000"">ku</font>-te-ir.na-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-<font color=""#00ff00"">de</font></qt>",man,
at-ta.ku-zí-ir,oE,,attakuziir,1,,PN,,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#d50000"">ku</font>-<font color=""#690000"">zí</font>-ir</qt>",man,
v.at-ta.ma-tu,nE,,attamatu,,,PN,"v.at-ta.ha-mi-ti, v.at-ta.me-tu, v.i-ta.me-tu",,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta.<font color=""#b40000"">ma</font>-tu</qt>",man,
at-ta.me-ir-ra.hal-ki,oE,,attameirrahalki,,,PN,"at-ta, hal-ki",,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#9b0000"">me</font>-ir-<font color=""#690000"">ra</font>.<font color=""#9b0000"">hal</font>-<font color=""#690000"">ki</font></qt>",man,
at-ta.ma-[…],oE,,attama,,,PN,at-ta,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#b40000"">ma</font>-<font color=""#9b0000"">…</font></qt>",man,
v.at-ta.me-tu,"oE, nE",Atta-metu,attametu,1,,PN,"v.at-ta.ma-tu, v.i-ta.me-tu",,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta.<font color=""#9b0000"">me</font>-tu</qt>",man,
v.at-ta.na-pi-ir,oE,Atta-napir,attanapiir,1,,PN,"at-ta, ad-da.na-pi-ir, ad-da.na-pir6",,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta.na-<font color=""#e40000"">pi</font>-ir</qt>",man,
at-ta-ri,oE,father-SG,attari,,,PN,at-ta,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#9b0000"">ri</font></qt>",man,
at-tar.ki-it-ta-h,oE,Attarkitah,attarkiittah,3,,PN,at-ta,,,"<qt><font color=""#690000"">at</font>-<font color=""#c30000"">tar</font>.<font color=""#690000"">ki</font>-<font color=""#690000"">it</font>-ta-<font color=""#d50000"">h</font></qt>",man,
v.at-ta.me-en?-bi-ir,oE,,attameenbiir,,,PN,at-ta,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta.<font color=""#9b0000"">me</font>-<font color=""#690000"">en</font>-<font color=""#de0000"">bi</font>-ir</qt>",man,
v.at-ta.me-te-en,oE,,attameteen,,,PN,at-ta+me-te-en,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta.<font color=""#9b0000"">me</font>-te-<font color=""#690000"">en</font></qt>",man,
at-ta.lu!-uš,nB,,attalu!us~,1,,PN,,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#00ff00"">lu!</font>-uš</qt>",man,
at-ta-ra.ga-mil,oE,atta-SG-gamil,attaragamil,,,PN,at-ta-ri,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#690000"">ra</font>.<font color=""#9b0000"">ga</font>-<font color=""#00ff00"">mil</font></qt>",man,
f.me-ir-i-tu,oE,,meiritu,,,PN,,,,"<qt><font color=""#e10000"">f</font>.<font color=""#9b0000"">me</font>-ir-<font color=""#9b0000"">i</font>-tu</qt>",woman,
f.me-te-na-na,achE,,metenana,,,PN,,,,"<qt><font color=""#e10000"">f</font>.<font color=""#9b0000"">me</font>-te-na-na</qt>",woman,
hh.me-ul-la,achE,Mella,meulla,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">me</font>-ul-la</qt>",man,
hh.me-šá-na,achE,maišāna,mes~ana,,,PN,hh.ma-a-šá-na,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">me</font>-<font color=""#c30000"">šá</font>-na</qt>",man,
me-ša.ru-tú,oE,,mes~arutu,,,PN,,,,"<qt><font color=""#9b0000"">me</font>-ša.<font color=""#b40000"">ru</font>-<font color=""#d50000"">tú</font></qt>",man,
hh.me-ši-iz-za,achE,maisaiča,mes~iizza,,"maisaiča, vaisaiča",PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">me</font>-<font color=""#c30000"">ši</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",man,
v.at-tar.ki-it-táh,mE,Attar-kitah,attarkiittah,3,,PN,"at-tar.ki-táh, at-tar.kit?-táh, at-tar.ki-it-ta-h",,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-<font color=""#c30000"">tar</font>.<font color=""#690000"">ki</font>-<font color=""#690000"">it</font>-<font color=""#cd0000"">táh</font></qt>",man,
at-tar.ki-táh,mE,Attarkitah,attarkitah,1,,PN,v.at-tar.ki-it-táh,Sg.,1st,"<qt><font color=""#690000"">at</font>-<font color=""#c30000"">tar</font>.<font color=""#690000"">ki</font>-<font color=""#cd0000"">táh</font></qt>",man,
at-tar.kit?-táh,mE,Attarkitah,attarkittah,1,,PN,v.at-tar.ki-it-táh,,,"<qt><font color=""#690000"">at</font>-<font color=""#c30000"">tar</font>.<font color=""#cd0000"">kit</font>-<font color=""#cd0000"">táh</font></qt>",man,
hh.at-tar-ru-ma,achE,ātarva,attarruma,1,ātarva,PN,hh.ad-da-ir-ma,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#c30000"">tar</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ma</font></qt>",man,
f.at-tar.šu-tú,oE,atta-SG-šutu,attars~utu,3,,PN,at-ta,,,"<qt><font color=""#e10000"">f</font>.<font color=""#690000"">at</font>-<font color=""#c30000"">tar</font>.<font color=""#9b0000"">šu</font>-<font color=""#d50000"">tú</font></qt>",woman,
at-tar.uk-tu-h,oE,father-SG-ktu-1SG,attaruktuh,1,,PN,at-ta,,,"<qt><font color=""#690000"">at</font>-<font color=""#c30000"">tar</font>.<font color=""#9b0000"">uk</font>-tu-<font color=""#d50000"">h</font></qt>",man,
at-ta-ru-uk-tu-h,oE,father-SG-ktu-1SG,attaruuktuh,1,,PN,at-tar.uk-tu-h,,,"<qt><font color=""#690000"">at</font>-ta-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">uk</font>-tu-<font color=""#d50000"">h</font></qt>",man,
at-ta.si-e,oB,father-sie,attasie,1,,PN,,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#690000"">si</font>-<font color=""#690000"">e</font></qt>",man,
at-ta.ú-ri,oE,father-1SG-3SG.AGR,attauri,1,,PN,at-tu-ri,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ri</font></qt>",man,
at-ta.we-el-gi-maš,oE,Atta-Welkimaš,attaweelgimas~,1,,PN,at-ta,,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#de0000"">we</font>-<font color=""#9b0000"">el</font>-<font color=""#9b0000"">gi</font>-<font color=""#de0000"">maš</font></qt>",man,
at-ta.we-el-ki-im-ma-aš,oE,Atta-Welkimaš,attaweelkiimmaas~,2,,PN,"at-ta.we-el-gi-maš, at-ta.we-el-ki-ma-aš, at-ta.we-il-gi-im-ma-aš",,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#de0000"">we</font>-<font color=""#9b0000"">el</font>-<font color=""#690000"">ki</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">aš</font></qt>",man,
at-ta.we-el-ki-ma-aš,oE,Atta-Welkimaš,attaweelkimaas~,1,,PN,"at-ta.we-el-gi-maš, at-ta.we-il-gi-im-ma-aš",,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#de0000"">we</font>-<font color=""#9b0000"">el</font>-<font color=""#690000"">ki</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">aš</font></qt>",man,
at-ta.we-il-gi-im-ma-aš,oE,Atta-Welkimaš,attaweilgiimmaas~,,,PN,"at-ta.we-el-gi-maš, at-ta.we-el-ki-ma-aš",,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#de0000"">we</font>-<font color=""#690000"">il</font>-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">aš</font></qt>",man,
v.at-tar.ki-táh,mE,Attarkitah,attarkitah,1,,PN,v.at-tar.ki-it-táh,Sg.,1st,,,
at-ta.we-i[l-ki-maš],oE,Atta-Welkimaš,attaweilkimas~,1,,PN,"at-ta.we-el-ki-im-ma-aš, at-ta",,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#de0000"">we</font>-<font color=""#690000"">il</font>-<font color=""#690000"">ki</font>-<font color=""#de0000"">maš</font></qt>",man,
at-ta.we-ir-gi-im-maš,oE,Atta-Welkimaš,attaweirgiimmas~,1,,PN,at-ta.we-i[l-ki-maš],,,"<qt><font color=""#690000"">at</font>-ta.<font color=""#de0000"">we</font>-ir-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">im</font>-<font color=""#de0000"">maš</font></qt>",man,
hh.at-te-ba-du-iš,achE,haϑyabāδu-š,attebaduis~,2,haϑyabāδu,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">du</font>-iš</qt>",man,
v.at?-te-en-na,nB,,atteenna,,,PN,hw.ad-da.te-na,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-te-<font color=""#690000"">en</font>-na</qt>",man,
hh.at-te-hi-ya,achE,haϑya,attehiya,2,haϑya,PN,hh.at-ti-ya,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-<font color=""#c30000"">hi</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.at-te-man-ya,achE,haϑyāvanya,attemanya,2,haϑyāvanya,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-<font color=""#690000"">man</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.at-te-na,achE,haϑyaina,attena,2,haϑyaina,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-na</qt>",man,
hh.at-te-mi-ra,achE,haϑyavīra,attemira,2,haϑyavīra,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-mi-<font color=""#690000"">ra</font></qt>",man,
hh.at-ti,achE,haϑya,atti,11,haϑya,PN,hh.at-ti-ya,Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ti</font></qt>",man,
hh.at-te-ba-qa,achE,Āϑiyāpāka,attebaqa,6,āϑiyāpāka,PN,hh.ha-ti-ya-ba-qa,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">qa</font></qt>",,
hh.at-te-bu-u-qa,achE,Āϑiyābauga,attebuuqa,1,āϑiyābauga,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-<font color=""#9b0000"">bu</font>-<font color=""#9b0000"">u</font>-<font color=""#b40000"">qa</font></qt>",,
hh.at-te-qa-ma,achE,Haϑyakāma,atteqama,2,haϑyakāma,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-te-<font color=""#b40000"">qa</font>-<font color=""#b40000"">ma</font></qt>",,
ri-im.ku-ri-iš,oE,,riimkuriis~,,,PN,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#b40000"">im</font>.<font color=""#d50000"">ku</font>-<font color=""#9b0000"">ri</font>-iš</qt>",man,
ri-ip.na-ar-te,oE,rip-narte,riipnaarte,,,PN,si-il-ha-ak.na-ar-du,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font>.na-ar-te</qt>",man,
ri-ip-hu-ti,oE,,riiphuti,,,PN,ra-ap.hu-ti,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font>-<font color=""#d50000"">hu</font>-<font color=""#690000"">ti</font></qt>",man,
ri-ip.si-mu-ut,Sum,Rip-Šimut,riipsimuut,,,PN,"ri-ib.si-mu-ut, ri-ip.ši-mu-ut",,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font>.<font color=""#690000"">si</font>-<font color=""#690000"">mu</font>-<font color=""#d50000"">ut</font></qt>",man,
ri-ip.ši-mu-ut,Sum,Rip-Šimut,riips~imuut,,,PN,"ri-ib.si-mu-ut, ri-ip.si-mu-ut",,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font>.<font color=""#c30000"">ši</font>-<font color=""#690000"">mu</font>-<font color=""#d50000"">ut</font></qt>",man,
hw.ri-ip-ti-ra,nE,,riiptira,,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",man,
v.ri-hu-ú-a,oE,,rihuua,,,PN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">ri</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">a</font></qt>",man,
ri-ib-bi-bi,oE,rip-RED,riibbibi,,,PN,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">bi</font>-<font color=""#de0000"">bi</font></qt>",man,
ri-ib.in-zu,oE,rip-inšušinak,riibinzu,,,PN,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ib</font>.in-<font color=""#690000"">zu</font></qt>",man,
ri-ib.si-mu-ut,oE,Rip-Šimut,riibsimuut,,,PN,ri-ip.si-mu-ut,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#690000"">ib</font>.<font color=""#690000"">si</font>-<font color=""#690000"">mu</font>-<font color=""#d50000"">ut</font></qt>",man,
ri-im.ha-ni-iš,oE,rim-hani-3SG,riimhaniis~,,,PN,,,,"<qt><font color=""#9b0000"">ri</font>-<font color=""#b40000"">im</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">ni</font>-iš</qt>",,
hh.at-ti-hu-ba-ud-da,achE,haϑyahupāta,attihubaudda,,haϑyahupāta,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",man,
at-ti-iš-ša-an,oE,father-išša-n,attiis~s~aan,,,PN,,,,"<qt><font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-iš-ša-<font color=""#c30000"">an</font></qt>",man,
h.at-ti?-me-iš,achE,,attimeis~,,,PN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">me</font>-iš</qt>",man,
at-ti-ya,oE,,attiya,1,,PN,at-ta+,,,"<qt><font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.at-ti-ya,achE,haϑya,attiya,1,haϑya,PN,"hh.at-te-hi-ya, hh.at-ti, h.at-ti-ya, h.at-ya, h.ha-ti-ya",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.at-ti-[x-x]-na,achE,,attina,2,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">x</font>-<font color=""#9b0000"">x</font>-na</qt>",man,
hh.at-tuk-na,achE,,attukna,1,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#b40000"">tuk</font>-na</qt>",,
hh.at-ti-ya-ak-qa,achE,Haϑyaka,attiyaakqa,5,haϑyaka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ya</font>-<font color=""#690000"">ak</font>-<font color=""#b40000"">qa</font></qt>",,
