transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
d.šu-mu-du,nA,,s~umudu,,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">šu</font>-<font color=""#690000"">mu</font>-<font color=""#9b0000"">du</font></qt>",divine,
d.šun-nu-kúš-ù,nA,,s~unnukus~u,,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#00ff00"">šun</font>-nu-<font color=""#00ff00"">kúš</font>-ù</qt>",divine,
d.ú-du-ra-an,nA,,uduraan,,,DN,"d.hu-ut-ra-an, d.hu-tú-ra-an",,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",divine,
[d.u]g?-gab-na,oE,Uggabna?,uggabna,1,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ug</font>-<font color=""#cd0000"">gab</font>-na</qt>",divine,
d.ú-in-di-ri-ka-ra-ak,oE,,uindirikaraak,,,DN,šu-zu-ub-ti.d.ú-in-di-ri-ka-ra-ak,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ú</font>-in-di-<font color=""#9b0000"">ri</font>-ka-<font color=""#690000"">ra</font>-<font color=""#690000"">ak</font></qt>",divine,
hhh.u-mar-maš-da,achE,Ahuramazdāh,umarmas~da,1,ahuramazdāh,DN,d.u-ra-maš-da,Sg.,1st,"<qt>hhh.<font color=""#9b0000"">u</font>-<font color=""#9b0000"">mar</font>-<font color=""#de0000"">maš</font>-<font color=""#9b0000"">da</font></qt>",divine,
d.um-ba,achE,Humban,umba,,,DN,d.hu-um-ban,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">um</font>-<font color=""#9b0000"">ba</font></qt>",divine,
d.ú-pur-ku-ba-ak,"oE, mE, nE",Upurkubak,upurkubaak,1,,DN,"d.ù-pu-ur-ku-bak, d.ú-pi-ir-ku-ba-ak",,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">ú</font>-<font color=""#690000"">pur</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font></qt>",divine,
d.ù-pu-ur-ku-bak,mE,Upurkubak,upuurkubak,1,,DN,d.ú-pur-ku-ba-ak,Sg.,3rd Anim.,"<qt><font color=""#c30000"">d</font>.ù-<font color=""#9b0000"">pu</font>-<font color=""#b40000"">ur</font>-<font color=""#d50000"">ku</font>-<font color=""#d50000"">bak</font></qt>",divine,
d.u-ra-maš-da,achE,Ahuramazdāh,uramas~da,1,ahuramazdāh,DN,d.u-ri-um-maš-da,Sg.,1st,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">u</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">maš</font>-<font color=""#9b0000"">da</font></qt>",divine,
d.u-ra-maš-da-na,achE,Ahuramazdāh-GEN,uramas~dana,1,ahuramazdāh,DN,d.u-ri-um-maš-da,Sg.,1st,,,
d.u-r[i]-um-maš-da,achE,Ahuramazdāh,uriummas~da,,ahuramazdāh,DN,d.u-ra-maš-da,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">u</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">um</font>-<font color=""#de0000"">maš</font>-<font color=""#9b0000"">da</font></qt>",divine,
ur-pa-gu-b[a-ak],Akk,,urpagubaak,,,DN,ú-pu-ur-ku-ba-ak,,,"<qt><font color=""#b40000"">ur</font>-<font color=""#690000"">pa</font>-<font color=""#690000"">gu</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font></qt>",divine,
ú-zi,,,uzi,,,DN,,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#690000"">zi</font></qt>",divine,
d.ya-ab-na,nA,,yaabna,,,DN,,,,"<qt><font color=""#c30000"">d</font>.ya-<font color=""#9b0000"">ab</font>-na</qt>",divine,
d.ya-ab-ru,nA,,yaabru,,,DN,"d.ya-ab-na, ì-lí.ab-ru-ú",,,"<qt><font color=""#c30000"">d</font>.ya-<font color=""#9b0000"">ab</font>-<font color=""#b40000"">ru</font></qt>",divine,
d.za-am-ma-hu-un-de,nA,,zaammahuunde,,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">za</font>-am-<font color=""#b40000"">ma</font>-<font color=""#d50000"">hu</font>-<font color=""#b40000"">un</font>-<font color=""#00ff00"">de</font></qt>",divine,
d.zí-it,oE,Zit,ziit,,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">zí</font>-<font color=""#690000"">it</font></qt>",divine,
d.zí-zí.pa-h-ha,nE,,zizipahha,,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">zí</font>-<font color=""#690000"">zí</font>.<font color=""#690000"">pa</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ha</font></qt>",divine,
d?.zu?-ha-ša?-an,mE,,zuhas~aan,,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">zu</font>-<font color=""#690000"">ha</font>-ša-<font color=""#c30000"">an</font></qt>",divine,
d.zu-un-ki-ir.ri-ša-ar-ra,mE,Sunkir-Rišara,zuunkiirris~aarra,,,DN,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">zu</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ki</font>-ir.<font color=""#9b0000"">ri</font>-ša-ar-<font color=""#690000"">ra</font></qt>",divine,
